frame_etg frame_gar X Y event_type code
0 0 492.63 406.65 Fixation 211412082
1 1 493.71 393.96 Fixation 211428729
1 1 492.66 380.56 Fixation 211445300
2 2 491.69 384.02 Saccade 211461842
2 2 493.81 386.74 Saccade 211478455
2 2 498.44 385.98 Saccade 211495088
3 3 496.06 384.38 Fixation 211511716
3 3 500.95 396.49 Fixation 211528251
4 3 497.72 392.98 Fixation 211544830
4 3 503.85 401.28 Fixation 211561455
5 4 498.19 390.96 Fixation 211578079
5 4 506.26 379.64 Fixation 211594621
6 5 504.16 394.06 Fixation 211611190
6 5 504.70 399.38 Fixation 211627878
7 6 504.60 397.44 Fixation 211644482
8 7 504.49 402.49 Fixation 211661020
8 7 500.85 398.49 Fixation 211677605
8 7 513.06 453.11 Saccade 211694253
9 8 499.43 400.07 Saccade 211710850
10 8 499.65 403.48 Fixation 211727442
10 8 502.77 402.92 Fixation 211744045
10 8 499.15 401.86 Fixation 211760755
11 9 504.54 399.83 Fixation 211777333
12 10 501.43 400.68 Fixation 211793872
12 10 500.03 401.22 Fixation 211810469
12 10 501.25 398.23 Fixation 211827047
13 11 502.14 399.52 Fixation 211843655
14 12 501.22 405.22 Fixation 211860240
14 12 499.78 406.33 Fixation 211876933
15 13 501.91 411.62 Fixation 211893351
15 13 502.88 409.62 Fixation 211910030
16 13 503.29 414.21 Fixation 211926631
16 13 499.02 410.88 Saccade 211943337
16 13 491.56 420.16 Saccade 211959818
17 14 463.63 399.82 Saccade 211976443
17 14 469.99 397.62 Fixation 211992947
18 15 467.99 399.96 Fixation 212009613
18 15 466.24 400.93 Fixation 212026213
19 16 471.91 403.23 Fixation 212042859
20 17 470.76 397.46 Fixation 212059422
20 17 472.11 397.48 Saccade 212076054
20 17 479.93 400.06 Saccade 212092590
21 18 476.21 402.76 Saccade 212109155
22 18 484.72 410.19 Saccade 212125742
22 18 488.21 404.80 Saccade 212142455
22 18 482.49 404.43 Saccade 212159082
23 19 492.25 430.25 Saccade 212175566
23 19 487.64 402.38 Saccade 212192137
24 20 478.96 420.93 Saccade 212208698
24 20 480.22 407.34 Fixation 212225413
25 21 483.03 403.90 Fixation 212241945
26 22 483.34 402.01 Fixation 212258528
26 22 484.60 392.77 Fixation 212275130
26 22 481.36 395.66 Fixation 212291736
27 23 482.30 387.86 Fixation 212308344
28 23 481.31 386.31 Fixation 212324888
28 23 479.33 383.81 Fixation 212341510
28 23 472.34 384.23 Fixation 212358150
29 24 469.22 377.82 Blink 212374816
29 24 477.80 338.53 Blink 212391193
30 25 456.53 455.00 Blink 212407966
30 25 455.44 400.95 Blink 212424543
31 26 419.07 366.12 Blink 212441195
31 26 437.40 374.45 Blink 212457768
32 27 525.25 517.03 Blink 212474310
32 27 502.41 379.13 Blink 212490926
33 28 514.10 392.04 Fixation 212507540
33 28 526.08 347.02 Fixation 212524045
34 28 521.06 345.37 Fixation 212540639
34 28 504.42 373.11 Fixation 212557283
35 29 498.38 378.44 Fixation 212573903
35 29 496.46 381.22 Saccade 212590439
36 30 493.59 393.46 Saccade 212607101
36 30 487.41 391.82 Saccade 212623714
37 31 483.81 402.42 Saccade 212640356
37 31 487.26 399.50 Saccade 212656928
38 32 478.37 403.46 Saccade 212673446
39 33 481.77 403.11 Saccade 212689968
39 33 481.25 408.03 Saccade 212706656
39 33 467.81 414.82 Saccade 212723202
40 33 464.65 418.67 Fixation 212739802
40 33 472.24 423.20 Fixation 212756456
41 34 457.82 426.80 Fixation 212773070
41 34 453.92 437.05 Fixation 212789595
42 35 454.15 444.93 Fixation 212806118
42 35 451.85 446.67 Fixation 212822793
42 35 447.44 445.42 Saccade 212839345
42 35 449.74 445.28 Saccade 212855996
43 36 441.25 465.95 Saccade 212872638
44 37 439.44 459.30 Saccade 212889124
44 37 437.83 452.50 Fixation 212905800
44 37 433.86 460.89 Fixation 212922374
45 38 432.13 453.10 Fixation 212939054
45 38 439.16 459.71 Fixation 212955576
46 38 441.26 455.67 Fixation 212972189
46 38 442.17 453.55 Fixation 212988739
47 39 451.46 469.18 Saccade 213005427
47 39 441.65 446.92 Saccade 213021911
48 40 442.07 450.87 Fixation 213038545
48 40 451.58 439.44 Fixation 213055220
49 41 450.89 435.87 Fixation 213071849
50 42 448.58 460.41 Fixation 213088286
50 42 450.70 432.02 Fixation 213104933
50 42 450.98 440.58 Saccade 213121705
51 43 447.56 465.15 Saccade 213138182
51 43 450.02 428.62 Saccade 213154703
52 43 452.71 439.46 Saccade 213171391
52 43 455.47 432.64 Saccade 213187958
53 44 459.85 425.24 Saccade 213204576
54 45 459.49 418.23 Fixation 213221144
54 45 465.97 426.15 Fixation 213237796
54 45 463.50 438.62 Fixation 213254246
55 46 468.37 440.61 Fixation 213270881
55 46 467.50 461.48 Fixation 213287572
56 47 472.10 439.37 Fixation 213304073
57 48 472.87 447.59 Fixation 213320670
57 48 470.04 441.33 Fixation 213337319
57 48 472.55 451.70 Fixation 213353896
58 48 472.54 450.09 Saccade 213370527
58 48 487.17 444.63 Saccade 213386967
59 49 494.24 443.86 Saccade 213403574
59 49 481.65 458.99 Fixation 213420293
60 50 484.58 464.83 Fixation 213436898
60 50 481.32 461.30 Fixation 213453392
61 51 477.07 470.22 Fixation 213470009
61 51 484.36 532.20 Fixation 213486677
62 52 486.51 474.15 Fixation 213503354
62 52 478.42 476.69 Fixation 213519789
63 53 480.97 475.73 Fixation 213536398
63 53 486.09 475.38 Fixation 213552968
64 53 482.42 491.12 Fixation 213569693
64 53 481.06 483.16 Fixation 213586168
65 54 487.27 497.87 Fixation 213602761
65 54 479.44 484.18 Fixation 213619392
66 55 474.89 470.91 Fixation 213636100
66 55 488.03 459.84 Fixation 213652568
67 56 477.73 468.84 Fixation 213669223
67 56 484.29 456.41 Saccade 213685830
68 57 489.65 448.95 Saccade 213702391
68 57 488.96 444.64 Saccade 213718913
69 57 485.39 440.02 Fixation 213735524
69 57 492.34 437.47 Fixation 213752203
70 58 487.29 438.11 Fixation 213768816
70 58 489.85 424.97 Fixation 213785416
71 59 491.34 424.51 Fixation 213801910
71 59 493.88 424.50 Fixation 213818530
72 60 494.14 430.95 Saccade 213835190
72 60 490.30 407.65 Saccade 213851806
73 61 439.67 387.82 Saccade 213868310
73 61 395.24 386.42 Saccade 213884887
74 62 391.45 382.84 Saccade 213901537
74 62 396.65 381.58 Fixation 213918162
75 63 404.41 371.37 Fixation 213934820
75 63 411.09 373.28 Fixation 213951333
76 63 420.29 373.58 Fixation 213967952
76 63 428.10 364.43 Fixation 213984491
77 64 432.78 370.46 Fixation 214001088
77 64 438.95 362.90 Saccade 214017735
78 65 444.12 368.99 Saccade 214034242
78 65 462.56 356.65 Saccade 214050884
79 66 464.44 351.55 Fixation 214067531
79 66 457.42 359.37 Fixation 214084042
80 67 465.08 356.93 Fixation 214100664
80 67 466.17 357.94 Fixation 214117280
81 68 464.56 367.14 Fixation 214133904
81 68 472.43 356.19 Fixation 214150506
82 68 473.10 365.45 Fixation 214167040
82 68 471.64 362.91 Fixation 214183679
83 69 476.46 360.36 Fixation 214200318
83 69 481.84 355.99 Fixation 214216811
84 70 486.33 359.53 Fixation 214233352
84 70 485.03 359.17 Fixation 214250011
85 71 486.82 358.59 Fixation 214266681
85 71 487.81 353.31 Fixation 214283322
86 72 488.03 360.65 Fixation 214299802
86 72 478.73 364.61 Fixation 214316419
87 73 470.75 369.08 Fixation 214332975
87 73 468.49 372.01 Fixation 214349767
88 73 464.30 372.24 Fixation 214366210
88 73 462.46 368.74 Fixation 214382745
89 74 458.52 368.04 Fixation 214399325
89 74 456.83 366.00 Saccade 214415955
90 75 484.32 376.54 Saccade 214432602
90 75 532.91 388.83 Saccade 214449226
91 76 537.32 402.77 Saccade 214465749
91 76 536.84 400.51 Fixation 214482379
92 77 538.22 390.70 Fixation 214498976
92 77 527.19 394.66 Fixation 214515547
93 78 526.91 404.13 Fixation 214532140
93 78 521.24 407.77 Fixation 214548754
94 78 517.54 401.27 Fixation 214565417
94 78 515.52 400.52 Fixation 214581923
95 79 513.04 405.74 Fixation 214598503
95 79 513.39 396.24 Fixation 214615139
96 80 512.90 414.12 Saccade 214631800
96 80 509.21 378.45 Saccade 214648246
97 81 512.76 367.33 Fixation 214664932
97 81 502.42 372.75 Fixation 214681623
98 82 503.42 388.13 Fixation 214698161
98 82 497.18 397.24 Fixation 214714638
99 83 493.95 386.87 Fixation 214731312
99 83 505.16 422.33 Fixation 214747973
100 83 487.73 373.06 Fixation 214764605
100 83 484.72 425.84 Fixation 214781191
101 84 480.96 428.37 Blink 214797761
101 84 476.71 439.62 Blink 214814225
102 85 467.28 521.66 Blink 214830919
102 85 451.64 517.74 Blink 214847514
103 86 439.59 600.44 Blink 214864042
103 86 443.71 421.73 Blink 214880634
104 87 435.77 437.65 Blink 214897316
104 87 428.73 446.80 Blink 214913907
105 88 422.40 454.19 Blink 214930518
105 88 425.42 500.93 Blink 214947009
105 88 424.96 507.07 Blink 214963651
106 88 423.91 516.83 Blink 214980255
107 89 438.50 493.54 Blink 214996821
107 89 407.76 468.36 Blink 215013394
108 90 393.73 394.27 Blink 215030048
108 90 379.03 337.79 Blink 215046681
109 91 383.49 336.51 Blink 215063288
109 91 415.14 468.82 Blink 215079772
110 92 393.24 340.12 Blink 215096427
110 92 397.40 337.10 Blink 215113005
111 93 402.98 335.74 Blink 215129701
111 93 407.48 344.71 Blink 215146152
111 93 395.21 344.97 Blink 215162795
112 93 397.98 343.65 Blink 215179303
113 94 399.71 343.52 Blink 215195951
113 94 431.05 506.72 Blink 215212563
114 95 425.17 464.17 Blink 215229223
114 95 423.70 458.76 Blink 215245722
115 96 426.23 465.12 Blink 215262434
115 96 430.60 456.86 Blink 215278917
116 97 432.35 457.50 Blink 215295560
116 97 409.20 381.54 Blink 215312103
117 98 445.21 500.36 Blink 215328799
117 98 443.39 500.09 Blink 215345423
118 98 410.11 397.91 Blink 215361925
118 98 409.69 392.10 Blink 215378498
119 99 416.13 406.88 Blink 215395155
119 99 413.96 391.26 Blink 215411772
120 100 415.55 394.54 Blink 215428288
120 100 414.64 389.65 Blink 215444865
121 101 422.48 409.18 Blink 215461505
121 101 424.88 409.63 Blink 215478149
121 101 426.79 404.00 Blink 215494867
122 102 430.19 394.33 Blink 215511297
123 102 428.74 385.11 Blink 215527950
123 102 436.20 412.04 Blink 215544568
124 103 436.94 410.13 Blink 215561215
124 103 434.66 418.65 Blink 215577794
125 104 437.27 423.55 Blink 215594299
125 104 444.80 456.45 Blink 215610930
126 105 449.64 466.49 Blink 215627611
126 105 445.92 464.70 Blink 215644054
127 106 447.75 464.95 Blink 215660686
127 106 451.61 473.29 Blink 215677306
128 107 451.59 479.09 Blink 215693961
128 107 464.14 483.88 Blink 215710395
129 108 490.22 492.99 Blink 215727021
129 108 489.82 494.26 Blink 215743687
129 108 492.47 478.38 Blink 215760334
130 108 495.61 480.92 Blink 215776917
131 109 501.76 488.00 Blink 215793396
131 109 506.02 499.95 Blink 215810067
