frame_etg frame_gar X Y event_type code
1 1 496.785 403.1925 Saccade 927732355
2 2 496.5525 403.8 Fixation 927765370
2 2 497.5425 408.5475 Fixation 927798490
3 3 498.6525 412.89 Fixation 927831619
4 3 498.135 415.695 Fixation 927864720
6 5 498.3075 415.875 Fixation 927897814
7 6 499.125 415.1175 Fixation 927932314
7 6 501.2925 415.4025 Fixation 927964079
8 7 506.67 415.56 Saccade 927997176
10 8 537.69 409.95 Saccade 928030220
10 8 545.2425 425.4975 Saccade 928063683
10 8 497.9775 407.2725 Saccade 928096475
11 9 491.745 403.6425 Fixation 928129599
12 10 490.905 397.6425 Fixation 928162777
14 12 493.3125 391.02 Fixation 928195878
14 12 493.6425 384.495 Fixation 928228968
15 13 495.195 383.3025 Fixation 928261967
16 13 497.0025 384.345 Fixation 928295107
18 15 497.9625 386.61 Fixation 928328237
19 16 496.965 386.19 Saccade 928361324
19 16 492.105 381.84 Saccade 928394599
20 17 490.695 380.1 Saccade 928427610
21 18 488.19 379.335 Blink 928460589
23 19 485.775 381.2775 Blink 928493742
24 20 485.1825 383.1525 Blink 928526924
24 20 485.52 383.685 Blink 928561344
25 21 493.0275 393.7125 Blink 928593092
27 23 492.03 391.98 Blink 928626247
28 23 521.1075 401.5875 Blink 928659375
28 23 526.7475 409.7625 Blink 928692365
29 24 527.91 415.3275 Blink 928725490
31 26 528.3375 415.815 Fixation 928758712
32 27 527.07 415.11 Fixation 928791664
32 27 525.4575 410.19 Fixation 928824782
33 28 525.105 406.2375 Fixation 928857974
34 28 524.49 399.2025 Fixation 928891005
36 30 525.93 392.6775 Fixation 928924185
37 31 529.6725 388.1775 Saccade 928957457
38 32 490.2075 375.33 Saccade 928990420
40 33 477.6525 369.8025 Fixation 929023510
40 33 473.175 366.4275 Fixation 929056592
40 33 468.0525 370.5825 Fixation 929089841
41 34 463.9875 374.2275 Fixation 929122855
42 35 461.1825 378.6825 Fixation 929155932
44 37 461.6025 383.9475 Fixation 929188949
45 38 460.7475 388.8975 Fixation 929222063
45 38 459.4425 389.5275 Saccade 929255131
46 38 484.8825 386.6775 Saccade 929288190
46 38 485.175 387.15 Fixation 929321311
48 40 487.7325 385.86 Fixation 929354460
49 41 489.7575 383.3625 Fixation 929387571
50 42 492.495 382.92 Fixation 929420574
51 43 494.97 382.4775 Fixation 929453736
53 44 495.8325 380.4075 Fixation 929486812
53 44 498.3375 380.955 Saccade 929519936
54 45 501.5025 385.4475 Saccade 929553166
55 46 503.5125 389.0925 Saccade 929586383
57 48 504.6075 392.085 Fixation 929619376
58 48 504.8775 393.24 Fixation 929652478
58 48 505.275 394.575 Fixation 929685682
59 49 505.53 393.3375 Fixation 929718715
61 51 505.5975 390.7725 Fixation 929751852
62 52 504.225 381.195 Saccade 929785026
63 53 503.4675 370.845 Saccade 929817993
63 53 502.995 365.7825 Blink 929851105
64 53 502.1025 365.745 Blink 929884223
66 55 502.98 369.3525 Blink 929917312
67 56 523.14 382.965 Blink 929951008
67 56 512.01 358.815 Blink 929983617
68 57 510.24 357.6 Blink 930016761
70 58 501.5775 359.7825 Blink 930049757
70 58 495.3375 359.28 Blink 930082974
71 59 510.885 372.9225 Blink 930115987
72 60 510.06 382.14 Blink 930149317
72 60 509.085 386.475 Blink 930182228
74 62 509.295 391.7925 Blink 930215367
75 63 506.6925 391.2825 Fixation 930248497
76 63 504.5475 394.095 Fixation 930281550
78 65 502.05 394.0875 Saccade 930314732
78 65 497.235 395.2425 Saccade 930348633
79 66 496.83 398.325 Fixation 930380850
80 67 496.9875 405.5025 Fixation 930413987
81 68 495.135 404.2425 Saccade 930447671
83 69 517.455 404.4225 Saccade 930480241
83 69 519.1725 403.7775 Fixation 930513332
84 70 519.6075 401.295 Fixation 930546395
84 70 517.7925 398.055 Saccade 930579483
85 71 519.735 392.8875 Saccade 930612586
87 73 520.9425 393.33 Fixation 930645723
88 73 521.25 392.76 Fixation 930678844
89 74 521.37 392.01 Fixation 930711920
91 76 521.6625 390.5775 Fixation 930745101
92 77 521.82 390.66 Fixation 930778241
92 77 520.845 388.2975 Fixation 930811256
93 78 519.7575 388.2525 Fixation 930844203
94 78 519.8775 387.555 Fixation 930877476
96 80 519.345 386.07 Fixation 930910550
97 81 519.21 386.07 Fixation 930943921
97 81 520.2525 386.31 Fixation 930976832
98 82 520.5975 386.19 Fixation 931009993
100 83 521.6775 387.7875 Blink 931043046
100 83 522.375 389.67 Blink 931076319
100 83 522.3975 391.6275 Blink 931109142
102 85 522.27 399.7125 Blink 931142343
102 85 517.5 386.5725 Blink 931175579
104 87 NaN NaN Blink 931208512
105 88 NaN NaN Blink 931241624
106 88 527.6025 433.095 Blink 931274728
106 88 503.835 374.9775 Blink 931307844
108 90 515.3925 402.405 Blink 931340980
109 91 513.06 405.525 Blink 931374086
110 92 512.88 409.2975 Fixation 931407268
111 93 511.785 412.8525 Fixation 931440447
111 93 510.705 417.69 Fixation 931473369
113 94 512.19 425.2275 Fixation 931506503
114 95 513.3675 425.7375 Fixation 931539829
115 96 514.0125 427.725 Fixation 931572761
117 98 515.1075 428.07 Fixation 931605683
117 98 515.0325 428.835 Fixation 931639011
118 98 514.5675 427.29 Fixation 931672110
119 99 516.87 425.6925 Saccade 931705294
121 101 516.8625 418.8 Saccade 931738246
122 102 516.255 413.4525 Fixation 931771349
122 102 515.955 411.24 Fixation 931804498
123 102 517.425 412.74 Fixation 931837605
124 103 518.085 411.0525 Fixation 931870734
124 103 517.365 411.945 Fixation 931903778
126 105 516.5025 414.915 Fixation 931936930
127 106 515.6775 414.2925 Fixation 931970008
128 107 514.92 415.545 Fixation 932003115
130 108 514.95 416.37 Fixation 932036233
130 108 512.9925 414.84 Fixation 932069420
130 108 512.535 415.62 Fixation 932102525
131 109 511.455 416.2425 Fixation 932135603
132 110 511.725 414.15 Fixation 932168630
134 112 512.3025 412.5525 Fixation 932201738
135 113 513.0675 413.46 Fixation 932234814
135 113 513.2175 409.515 Fixation 932267973
136 113 514.7025 409.35 Fixation 932301154
138 115 514.1925 408.855 Fixation 932334229
139 116 514.7475 407.6625 Saccade 932367397
139 116 521.8575 408.435 Saccade 932400470
140 117 524.34 406.1475 Fixation 932433512
141 118 523.875 407.3175 Fixation 932466662
143 119 525.405 411.5775 Fixation 932499748
143 119 526.1625 413.9175 Fixation 932532867
144 120 526.5375 417.1725 Saccade 932565975
145 121 531.2475 423.42 Saccade 932599266
147 123 532.365 424.755 Fixation 932632226
148 123 533.37 424.5375 Fixation 932665353
149 124 534.4575 421.2375 Fixation 932698349
149 124 535.2975 422.325 Fixation 932731488
151 126 536.8275 419.97 Blink 932764600
152 127 537.465 422.745 Blink 932797635
153 127 544.2525 418.365 Blink 932830874
153 127 543.6 416.0475 Blink 932863808
154 128 532.6725 381.39 Blink 932897101
156 130 NaN NaN Blink 932930037
157 131 597.615 519.405 Blink 932963257
158 132 534.1425 384.33 Blink 932996342
160 133 536.205 392.55 Blink 933029721
160 133 536.82 396.2625 Blink 933062602
160 133 536.775 395.58 Fixation 933095746
161 134 536.805 395.61 Fixation 933128824
161 134 536.5425 393.015 Fixation 933161920
162 135 536.4825 391.89 Fixation 933194979
164 137 537.12 390.015 Fixation 933228149
165 138 535.8825 393.3825 Fixation 933261403
166 138 534.9525 396.765 Fixation 933294382
166 138 534.5325 404.61 Fixation 933327440
168 140 531.3375 411.975 Fixation 933360606
169 141 526.2825 419.7 Fixation 933393611
170 142 519.765 427.9275 Fixation 933426598
171 143 515.325 435.09 Fixation 933459891
173 144 509.94 443.6475 Fixation 933492945
174 145 496.3875 452.2125 Saccade 933526009
174 145 481.65 463.2225 Saccade 933559306
175 146 479.04 463.3425 Fixation 933592371
177 148 477.9225 461.9625 Fixation 933625323
178 148 477.69 456.9225 Saccade 933658463
178 148 475.6875 450.0975 Saccade 933691601
179 149 475.77 447.7725 Fixation 933724694
181 151 475.02 441.0975 Fixation 933757808
182 152 474.15 437.46 Fixation 933790977
182 152 472.65 431.6625 Fixation 933824108
183 153 472.395 429.4275 Fixation 933857133
184 153 469.65 425.9175 Fixation 933890180
186 155 470.0025 431.19 Fixation 933923297
187 156 469.32 431.9175 Fixation 933956446
187 156 468.6675 433.2975 Fixation 933989605
188 157 467.58 436.71 Fixation 934022755
190 158 473.3325 444.3 Saccade 934055837
190 158 528.585 446.16 Saccade 934088805
191 159 591.3975 551.7975 Saccade 934121885
191 159 534.015 477.66 Saccade 934155221
192 160 518.865 445.065 Fixation 934188248
194 162 519.87 453.4875 Fixation 934221314
195 163 516.9075 454.1775 Fixation 934254303
196 163 517.8825 457.7625 Fixation 934287397
196 163 516.015 453.2925 Fixation 934320457
198 165 516.5175 453.6075 Fixation 934353568
199 166 516.5025 452.6475 Fixation 934386693
200 167 516.855 448.665 Fixation 934419819
200 167 516.9 445.815 Fixation 934452939
201 168 516 444.135 Fixation 934486071
203 169 516.5025 440.1375 Fixation 934519199
204 170 516.645 435.1275 Fixation 934552295
205 171 516.4875 427.6875 Saccade 934585304
205 171 486.5625 422.9175 Saccade 934618595
207 173 480.8325 414.4575 Fixation 934651734
208 173 478.455 406.785 Fixation 934684837
209 174 478.2375 407.3925 Fixation 934717960
211 176 478.59 407.0475 Fixation 934751103
212 177 477.495 407.9325 Fixation 934784102
212 177 478.6875 412.62 Fixation 934817222
213 178 481.9425 418.845 Fixation 934850361
214 178 483.21 423.0075 Fixation 934883500
216 180 489.765 426.33 Saccade 934916478
216 180 536.5125 427.185 Saccade 934949677
217 181 536.25 427.9125 Fixation 934983165
218 182 537.765 430.1025 Fixation 935015837
220 183 537.6675 434.3925 Fixation 935049018
220 183 541.3275 436.605 Fixation 935082135
220 183 542.5575 435.0375 Fixation 935115188
221 184 543.5475 438.2175 Fixation 935148350
222 185 545.205 437.5575 Fixation 935181474
224 187 547.155 438.1575 Fixation 935214533
224 187 549.0075 440.5425 Saccade 935247601
225 188 552.2925 445.6575 Saccade 935280703
226 188 552.6225 447.1275 Fixation 935313880
228 190 554.4075 449.8875 Fixation 935347008
229 191 524.8575 456.96 Fixation 935380141
229 191 523.02 459.8775 Fixation 935413302
230 192 522.915 464.28 Fixation 935447392
231 193 524.085 464.07 Fixation 935479350
233 194 525.6225 462.54 Fixation 935512513
234 195 527.535 461.37 Fixation 935545687
234 195 529.77 462.315 Fixation 935579259
235 196 529.92 460.83 Fixation 935611711
237 198 532.005 460.2 Fixation 935645006
238 198 533.835 461.595 Fixation 935678105
238 198 537.465 460.935 Saccade 935711083
239 199 565.77 457.575 Saccade 935744229
241 201 577.0725 443.415 Saccade 935777324
242 202 589.2675 459.5025 Saccade 935810523
242 202 581.685 433.785 Saccade 935843601
243 203 583.1175 440.3025 Saccade 935876648
244 203 584.2725 446.055 Fixation 935909878
246 205 582.735 446.13 Fixation 935942774
247 206 584.6025 447.9975 Fixation 935975983
248 207 585.045 452.295 Fixation 936008997
250 208 585.3 453.855 Fixation 936042235
250 208 584.7975 456.0675 Fixation 936075369
250 208 585.36 458.1375 Fixation 936108487
251 209 587.43 458.8125 Fixation 936141584
252 210 588.8625 459.7875 Fixation 936174601
252 210 591.765 459.825 Fixation 936207694
254 212 592.2 458.685 Fixation 936240853
255 213 590.6475 455.31 Saccade 936273976
256 213 574.665 452.8875 Saccade 936307062
256 213 556.635 450.5025 Saccade 936340227
258 215 559.0575 447.825 Fixation 936373321
259 216 561.5625 444.9975 Fixation 936406429
260 217 563.1375 446.1525 Fixation 936439440
261 217 562.1925 441.885 Saccade 936472597
263 219 559.3125 436.83 Saccade 936505864
263 219 558.5175 437.4375 Saccade 936538830
264 220 569.1075 435.6525 Saccade 936571941
265 221 666.135 436.485 Saccade 936605031
267 223 670.2375 436.5975 Fixation 936638222
267 223 670.77 435.105 Fixation 936671234
268 223 671.5575 434.6925 Fixation 936704373
269 224 673.1175 436.4775 Fixation 936737487
271 226 672.195 435.6825 Fixation 936770618
272 227 672.0075 435.795 Fixation 936803752
272 227 674.115 438.4125 Fixation 936836837
273 228 670.95 435.18 Saccade 936869980
274 228 649.1775 434.115 Saccade 936902990
276 230 575.37 446.9925 Saccade 936936220
276 230 573.27 450.99 Blink 936969306
277 231 570.465 451.5 Blink 937002401
278 232 566.265 453.2175 Blink 937035409
280 233 565.0875 459.435 Blink 937068542
280 233 NaN NaN Blink 937101848
280 233 NaN NaN Blink 937134849
