000001	042	012			
000002	042	012			
000003	042	012			
000004	042	012			
000005	042	012			
000006	042	011			
000007	042	011			
000008	042	011			
000009	042	011			
000010	042	011	4.461495e+01	1.093925e+01	
000011	042	011			
000012	042	011			
000013	041	011			
000014	041	011			
000015	041	011			
000016	041	011			
000017	041	011			
000018	041	010			
000019	041	010			
000020	041	010			
000021	041	010			
000022	041	010			
000023	041	010			
000024	041	010			
000025	041	010			
000026	041	010			
000027	041	010			
000028	041	010			
000029	041	010			
000030	041	009			
000031	041	009			
000032	041	009			
000033	041	009			
000034	041	009			
000035	041	009	4.461506e+01	1.093927e+01	
000036	041	009			
000037	041	009			
000038	041	009			
000039	041	009			
000040	041	009			
000041	041	009			
000042	041	009			
000043	041	090			
000044	041	009			
000045	041	009			
000046	041	009			
000047	041	009			
000048	042	090			
000049	042	009			
000050	042	009			
000051	042	008			
000052	042	008			
000053	042	008			
000054	042	080			
000055	042	008			
000056	042	008			
000057	042	008			
000058	042	008			
000059	042	008			
000060	042	008	4.461515e+01	1.093929e+01	
000061	042	008			
000062	042	008			
000063	042	008			
000064	043	008			
000065	043	008			
000066	043	008			
000067	043	008			
000068	043	080			
000069	043	008			
000070	043	008			
000071	043	008			
000072	043	008			
000073	043	070			
000074	043	007			
000075	043	007			
000076	043	007			
000077	043	007			
000078	044	007			
000079	044	007			
000080	044	007			
000081	044	007			
000082	044	007			
000083	044	007			
000084	044	007			
000085	044	007	4.461526e+01	1.093931e+01	
000086	044	007			
000087	044	007			
000088	044	007			
000089	044	007			
000090	044	007			
000091	044	070			
000092	044	007			
000093	044	007			
000094	044	007			
000095	044	007			
000096	044	007			
000097	044	007			
000098	044	007			
000099	044	007			
000100	044	007			
000101	044	007			
000102	044	073			
000103	044	007			
000104	044	007			
000105	044	007			
000106	044	007			
000107	044	007			
000108	044	007			
000109	044	007			
000110	044	007	4.461537e+01	1.093933e+01	
000111	044	007			
000112	044	007			
000113	044	007			
000114	044	007			
000115	044	007			
000116	044	007			
000117	044	007			
000118	044	007			
000119	044	007			
000120	044	007			
000121	044	007			
000122	044	007			
000123	044	007			
000124	044	007			
000125	044	007			
000126	044	007			
000127	044	007			
000128	044	007			
000129	044	007			
000130	044	007			
000131	044	007			
000132	044	007			
000133	044	007			
000134	044	007			
000135	044	007	4.461548e+01	1.093935e+01	
000136	044	007			
000137	044	007			
000138	044	007			
000139	044	007			
000140	044	007			
000141	044	007			
000142	044	007			
000143	044	007			
000144	044	007			
000145	044	007			
000146	044	007			
000147	044	007			
000148	044	007			
000149	044	007			
000150	044	008			
000151	044	008			
000152	044	008			
000153	044	008			
000154	044	008			
000155	043	007			
000156	043	007			
000157	043	007			
000158	043	007			
000159	043	007			
000160	043	007	4.461558e+01	1.093937e+01	
000161	043	007			
000162	043	070			
000163	043	007			
000164	043	007			
000165	042	007			
000166	042	007			
000167	042	007			
000168	042	007			
000169	042	007			
000170	042	007			
000171	042	007			
000172	042	007			
000173	042	007			
000174	041	007			
000175	041	007			
000176	041	007			
000177	041	007			
000178	041	007			
000179	041	007			
000180	041	007			
000181	041	007			
000182	041	007			
000183	041	007			
000184	041	007			
000185	041	007	4.461568e+01	1.093939e+01	
000186	041	007			
000187	041	007			
000188	040	007			
000189	040	007			
000190	040	007			
000191	040	007			
000192	040	007			
000193	040	007			
000194	040	007			
000195	040	008			
000196	040	008			
000197	040	008			
000198	040	008			
000199	040	008			
000200	040	008			
000201	040	008			
000202	040	008			
000203	040	008			
000204	039	008			
000205	039	009			
000206	039	009			
000207	039	009			
000208	039	010			
000209	039	010			
000210	039	010	4.461577e+01	1.093940e+01	
000211	039	011			
000212	039	011			
000213	038	011			
000214	038	012			
000215	038	012			
000216	038	012			
000217	038	013			
000218	038	013			
000219	038	013			
000220	038	014			
000221	038	014			
000222	037	014			
000223	037	014			
000224	037	015			
000225	037	015			
000226	037	015			
000227	037	016			
000228	037	016			
000229	037	017			
000230	037	017			
000231	037	018			
