frame_etg frame_gar X Y event_type code
0 0 275.67 487.87 Fixation 2158711892
0 0 295.62 486.72 Fixation 2158728330
1 1 309.53 482.68 Fixation 2158744996
1 1 324.90 480.54 Fixation 2158761758
2 2 342.40 477.71 Fixation 2158778309
2 2 356.32 474.70 Fixation 2158794853
3 3 370.60 471.94 Fixation 2158811431
3 3 383.05 470.71 Fixation 2158827975
4 3 396.66 470.15 Fixation 2158844496
5 4 405.99 469.67 Fixation 2158861257
5 4 416.72 471.25 Fixation 2158878046
5 4 426.50 470.96 Fixation 2158894467
6 5 442.76 468.83 Fixation 2158911126
6 5 450.91 472.70 Fixation 2158927620
7 6 460.63 470.36 Fixation 2158944156
7 6 470.34 471.15 Fixation 2158960809
8 7 481.64 472.63 Saccade 2158977448
8 7 500.70 473.30 Saccade 2158994077
9 8 574.83 475.35 Saccade 2159010795
9 8 632.58 477.99 Saccade 2159027121
10 8 633.14 476.59 Fixation 2159043631
10 8 634.10 477.62 Fixation 2159060323
11 9 633.02 475.73 Fixation 2159076956
11 9 634.47 476.19 Fixation 2159093593
12 10 631.00 472.21 Fixation 2159110165
12 10 628.76 473.92 Fixation 2159126757
13 11 625.38 471.97 Fixation 2159143355
13 11 620.91 471.82 Fixation 2159160144
14 12 613.34 472.25 Fixation 2159176649
14 12 604.36 472.21 Fixation 2159193152
15 13 594.82 471.49 Fixation 2159209837
15 13 581.89 472.22 Fixation 2159226404
16 13 562.89 474.02 Fixation 2159242916
16 13 580.36 479.97 Saccade 2159259466
17 14 658.61 479.00 Saccade 2159276067
17 14 741.96 474.61 Saccade 2159292798
17 14 883.08 536.59 Saccade 2159309411
18 15 901.81 479.60 Saccade 2159325895
19 16 951.29 455.97 Saccade 2159342492
19 16 1005.42 442.72 Saccade 2159359183
20 17 1052.58 439.17 Saccade 2159375630
20 17 1121.82 456.43 Saccade 2159392258
21 18 1170.47 473.08 Saccade 2159408911
21 18 1176.81 470.65 Saccade 2159425518
22 18 1191.72 472.22 Saccade 2159441999
22 18 1227.66 489.52 Saccade 2159458631
23 19 1161.84 448.72 Saccade 2159475332
23 19 1193.86 473.31 Saccade 2159491865
24 20 1153.86 470.15 Saccade 2159508685
25 21 1059.80 435.85 Saccade 2159525013
25 21 1042.47 439.66 Saccade 2159541585
25 21 1019.69 435.78 Fixation 2159558162
26 22 993.36 437.94 Fixation 2159574909
26 22 979.79 434.56 Fixation 2159591484
