frame_etg frame_gar X Y event_type code
0 0 392.73 250.33 Fixation 847089329
1 1 393.38 250.62 Fixation 847105959
1 1 393.82 248.38 Fixation 847122414
1 1 392.51 249.37 Fixation 847138989
2 2 395.28 247.09 Saccade 847155648
2 2 431.86 251.92 Saccade 847172183
3 3 481.92 269.80 Saccade 847188946
3 3 485.00 275.56 Saccade 847205416
4 3 490.24 278.12 Fixation 847222091
4 3 490.88 274.73 Fixation 847238688
5 4 492.11 273.89 Fixation 847255113
5 4 493.45 272.16 Fixation 847271822
6 5 491.95 272.24 Fixation 847288632
7 6 492.90 276.65 Fixation 847305016
7 6 492.26 274.60 Fixation 847321569
7 6 493.61 269.72 Fixation 847338097
8 7 494.93 271.69 Fixation 847354793
8 7 499.15 273.20 Fixation 847371432
9 8 501.61 273.35 Saccade 847388169
9 8 508.11 273.18 Saccade 847404532
10 8 507.62 274.84 Saccade 847421158
10 8 511.17 281.89 Saccade 847437921
11 9 516.47 296.09 Saccade 847454387
11 9 525.88 326.81 Saccade 847470908
12 10 530.91 341.31 Saccade 847487540
12 10 503.43 257.34 Saccade 847504151
13 11 507.86 255.39 Saccade 847520812
13 11 507.00 264.27 Saccade 847537319
14 12 515.51 361.59 Saccade 847553823
14 12 445.32 283.53 Saccade 847570631
15 13 400.28 292.35 Saccade 847587213
15 13 393.07 289.58 Saccade 847603803
16 13 389.57 299.98 Fixation 847620311
16 13 389.50 296.22 Fixation 847636913
17 14 394.45 286.04 Fixation 847653464
17 14 393.15 295.52 Fixation 847670188
18 15 395.73 290.38 Fixation 847686732
18 15 394.85 284.65 Fixation 847703314
19 16 394.63 296.19 Saccade 847719846
19 16 392.32 310.41 Saccade 847736520
20 17 398.26 282.92 Saccade 847753084
20 17 400.05 284.86 Fixation 847769873
21 18 400.46 281.27 Fixation 847786313
21 18 397.22 299.17 Fixation 847802898
22 18 401.46 280.65 Fixation 847819429
22 18 398.75 283.05 Fixation 847836007
23 19 398.54 282.14 Fixation 847852646
23 19 394.02 301.94 Fixation 847869259
24 20 395.31 285.79 Fixation 847885926
24 20 397.99 279.15 Fixation 847902437
25 21 384.25 333.92 Fixation 847919130
26 22 397.40 283.12 Fixation 847935689
26 22 398.37 272.17 Fixation 847952245
26 22 399.54 271.46 Fixation 847968751
27 23 399.45 275.40 Saccade 847985351
27 23 415.62 264.23 Saccade 848002051
28 23 419.46 257.66 Saccade 848018584
28 23 420.66 257.91 Fixation 848035134
29 24 423.30 253.48 Fixation 848051740
29 24 421.88 251.34 Fixation 848068325
30 25 421.93 252.80 Fixation 848085033
30 25 423.80 250.89 Fixation 848101493
31 26 423.89 251.31 Fixation 848118064
31 26 424.83 247.65 Fixation 848134715
32 27 425.99 247.07 Fixation 848151343
32 27 427.14 246.61 Fixation 848167907
33 28 427.64 245.79 Fixation 848184513
33 28 427.66 244.55 Fixation 848201087
34 28 428.03 245.07 Fixation 848217770
34 28 426.31 249.39 Fixation 848234257
35 29 427.64 246.89 Fixation 848250855
35 29 427.50 244.86 Fixation 848267480
36 30 429.13 247.13 Fixation 848284253
36 30 430.04 245.92 Fixation 848300703
37 31 427.41 247.63 Saccade 848317221
37 31 423.26 241.89 Saccade 848333847
38 32 420.68 243.00 Saccade 848350539
38 32 419.48 242.71 Fixation 848367105
38 32 419.02 242.35 Fixation 848383829
39 33 418.89 240.10 Fixation 848400321
40 33 419.32 240.38 Fixation 848416917
40 33 419.83 242.07 Fixation 848433510
41 34 420.55 244.63 Fixation 848450095
41 34 421.73 243.12 Fixation 848466823
42 35 418.74 247.23 Fixation 848483364
42 35 417.24 248.37 Fixation 848499940
43 36 418.46 248.34 Fixation 848516555
