frame_etg frame_gar X Y event_type code
0 0 542.93 299.05 Fixation 630218668
0 0 542.59 297.34 Fixation 630235454
1 1 543.71 293.59 Fixation 630252062
1 1 544.04 292.50 Fixation 630268514
2 2 543.83 289.50 Fixation 630285053
2 2 543.62 289.14 Fixation 630301616
3 3 543.68 288.66 Fixation 630318192
3 3 542.54 288.23 Saccade 630334854
4 3 515.09 307.58 Saccade 630351404
4 3 500.38 318.64 Saccade 630368025
5 4 500.14 319.41 Fixation 630384691
5 4 499.57 318.41 Fixation 630401265
6 5 497.72 315.98 Fixation 630417803
6 5 498.20 315.80 Fixation 630434517
6 5 496.78 314.43 Fixation 630451116
7 6 496.87 315.05 Fixation 630467731
8 7 497.00 313.73 Fixation 630484279
8 7 497.15 313.81 Fixation 630500831
9 8 496.81 311.36 Fixation 630517382
9 8 497.13 311.61 Fixation 630533989
10 8 497.13 311.19 Fixation 630550555
10 8 496.89 311.24 Fixation 630567146
11 9 496.61 309.59 Fixation 630583938
11 9 497.50 308.66 Fixation 630600544
12 10 495.79 305.92 Fixation 630616925
12 10 495.89 306.20 Fixation 630633592
13 11 495.23 305.73 Fixation 630650235
13 11 495.93 306.01 Fixation 630666838
14 12 496.68 305.63 Fixation 630683356
14 12 497.07 306.70 Fixation 630699983
15 13 497.49 307.73 Fixation 630716550
15 13 498.32 309.13 Fixation 630733221
16 13 497.56 308.59 Fixation 630749843
16 13 497.45 310.60 Fixation 630766409
17 14 497.42 309.60 Fixation 630782945
17 14 495.97 310.35 Fixation 630799685
18 15 495.75 312.01 Fixation 630816172
18 15 495.81 312.33 Fixation 630832613
19 16 494.33 312.56 Fixation 630849451
19 16 494.03 312.39 Fixation 630866025
20 17 493.31 310.94 Fixation 630882600
20 17 491.62 310.20 Blink 630899103
21 18 491.95 312.11 Blink 630915715
21 18 500.94 314.46 Blink 630932310
21 18 519.35 305.48 Blink 630948988
22 18 528.66 276.79 Blink 630965619
23 19 573.42 284.50 Blink 630982343
23 19 NaN NaN Blink 630998788
23 19 616.19 297.50 Blink 631015353
24 20 637.24 278.89 Blink 631031999
25 21 635.07 267.28 Blink 631048561
25 21 639.92 257.02 Blink 631065136
26 22 635.01 248.35 Blink 631081736
26 22 635.43 249.26 Fixation 631098238
27 23 632.62 247.55 Fixation 631114754
27 23 636.10 247.11 Fixation 631131386
28 23 634.59 245.47 Fixation 631147985
28 23 636.03 245.99 Fixation 631164596
29 24 633.97 244.89 Fixation 631181113
29 24 634.51 244.05 Fixation 631197738
29 24 635.48 245.28 Fixation 631214347
30 25 634.83 245.45 Fixation 631230971
31 26 636.04 244.62 Fixation 631247486
31 26 637.42 246.05 Fixation 631264111
32 27 636.83 245.68 Fixation 631280720
32 27 638.45 244.89 Fixation 631297365
33 28 639.01 246.80 Fixation 631314003
