frame_etg frame_gar X Y event_type code
0 0 594.00 504.15 Fixation 274210187
0 0 593.50 503.40 Fixation 274226896
1 1 593.83 503.26 Fixation 274243424
1 1 594.26 500.95 Fixation 274260107
2 2 593.71 499.85 Fixation 274276683
2 2 596.09 495.84 Fixation 274293148
3 3 532.56 478.01 Fixation 274309808
3 3 534.44 478.92 Fixation 274326386
3 3 535.28 478.89 Fixation 274342939
4 3 602.28 499.25 Fixation 274359536
5 4 602.20 492.61 Fixation 274376205
5 4 602.72 492.30 Fixation 274392766
6 5 603.43 491.01 Saccade 274409443
6 5 -474.24 1532.27 Saccade 274425907
7 6 590.18 490.39 Saccade 274442526
7 6 -653.53 1670.64 Saccade 274459148
8 7 1939.51 559.42 Saccade 274475800
8 7 -14600.61 7127.43 Saccade 274492275
8 7 522.02 554.17 Saccade 274508965
9 8 -8621.20 4562.17 Saccade 274525551
10 8 522.15 552.03 Saccade 274542174
10 8 2.24 689.46 Saccade 274558711
11 9 1771.68 213.75 Saccade 274575341
11 9 568.73 555.79 Saccade 274591895
12 10 562.13 547.83 Saccade 274608571
12 10 667.87 500.59 Saccade 274625233
13 11 680.03 511.68 Saccade 274641689
13 11 681.66 512.82 Saccade 274658343
14 12 78.48 1113.23 Saccade 274674913
14 12 78.52 1113.15 Saccade 274691569
14 12 62.94 1124.48 Saccade 274708245
15 13 594.29 555.67 Fixation 274724685
16 13 -247.78 855.28 Fixation 274741420
16 13 587.55 550.17 Fixation 274757953
16 13 -776.30 1204.12 Fixation 274774386
16 13 665.90 489.68 Fixation 274791081
17 14 668.22 490.62 Fixation 274807710
17 14 667.16 487.54 Fixation 274824297
17 14 668.01 486.16 Fixation 274840826
18 15 671.07 486.45 Fixation 274857431
19 16 676.85 502.51 Fixation 274874084
19 16 676.41 486.41 Fixation 274890724
19 16 675.63 484.29 Fixation 274907338
20 17 677.20 483.68 Fixation 274923798
21 18 679.76 481.94 Saccade 274940456
21 18 630.22 452.30 Saccade 274957044
22 18 365.53 674.88 Saccade 274973652
22 18 834.59 745.41 Saccade 274990225
23 19 163.26 1025.69 Saccade 275006883
23 19 728.47 485.19 Saccade 275023454
24 20 712.66 463.11 Saccade 275040125
