frame_etg frame_gar X Y event_type code
0 0 563.65 170.50 Fixation 379322184
0 0 563.80 170.56 Fixation 379338779
1 1 563.74 170.66 Fixation 379355282
1 1 563.43 173.43 Fixation 379371856
2 2 561.51 174.82 Fixation 379388540
2 2 561.03 176.10 Saccade 379405159
2 2 556.03 182.48 Saccade 379421686
3 3 556.82 183.06 Fixation 379438294
4 3 553.71 185.63 Fixation 379454942
4 3 552.95 187.84 Fixation 379473184
5 4 550.85 190.26 Fixation 379488064
5 4 549.93 191.67 Fixation 379504654
6 5 549.08 195.69 Fixation 379521267
6 5 548.90 196.96 Fixation 379537947
7 6 546.63 200.47 Fixation 379554521
7 6 546.84 203.44 Fixation 379571020
8 7 546.74 207.36 Fixation 379587681
8 7 546.35 211.26 Fixation 379604337
9 8 545.95 214.42 Fixation 379620958
9 8 545.06 217.12 Fixation 379637411
10 8 544.95 217.47 Fixation 379654050
10 8 545.12 219.32 Fixation 379670677
11 9 545.54 222.92 Fixation 379687312
11 9 545.97 225.92 Fixation 379703775
12 10 545.11 227.32 Fixation 379720399
12 10 545.31 229.73 Fixation 379737075
13 11 542.85 232.45 Fixation 379753742
13 11 543.16 233.24 Fixation 379770214
14 12 542.68 234.05 Fixation 379786822
14 12 541.38 236.42 Fixation 379803454
15 13 540.98 238.81 Saccade 379819993
15 13 550.96 244.20 Saccade 379836636
16 13 557.53 247.11 Saccade 379853235
16 13 558.61 248.08 Fixation 379869722
17 14 558.90 254.09 Fixation 379887339
17 14 558.47 258.66 Fixation 379903154
18 15 559.43 263.55 Fixation 379919560
18 15 561.15 265.98 Fixation 379936172
19 16 562.63 267.65 Fixation 379952857
19 16 564.26 270.29 Fixation 379969385
19 16 565.46 270.69 Fixation 379985973
20 17 566.14 272.68 Fixation 380002532
21 18 567.80 273.34 Fixation 380020124
21 18 568.37 273.61 Fixation 380035738
22 18 569.47 272.40 Fixation 380052307
22 18 570.10 271.33 Fixation 380068907
23 19 572.67 269.18 Fixation 380085491
23 19 573.87 268.91 Fixation 380102160
24 20 574.15 267.16 Fixation 380118757
24 20 574.79 265.21 Fixation 380135308
25 21 575.92 264.68 Fixation 380151931
25 21 576.27 264.39 Fixation 380168538
25 21 577.87 263.79 Fixation 380185175
26 22 579.58 264.09 Fixation 380201636
27 23 580.49 264.68 Fixation 380218231
27 23 581.83 264.35 Fixation 380234868
28 23 585.12 264.28 Fixation 380251496
28 23 584.90 266.56 Saccade 380268035
29 24 572.61 269.90 Saccade 380284674
29 24 572.40 270.31 Fixation 380301317
30 25 572.99 271.04 Fixation 380317866
30 25 573.55 271.86 Fixation 380334488
