frame_etg frame_gar X Y event_type code
0 0 490.63 296.45 Fixation 236718435
1 1 490.96 298.90 Fixation 236735065
1 1 489.40 296.77 Fixation 236751575
2 2 491.40 294.60 Fixation 236768188
2 2 490.86 292.07 Fixation 236784802
3 3 490.21 289.51 Fixation 236801490
3 3 489.57 289.56 Fixation 236818088
3 3 489.61 289.74 Saccade 236834591
4 3 506.73 278.38 Saccade 236851164
5 4 505.55 277.72 Fixation 236867815
5 4 504.79 274.54 Fixation 236884408
5 4 503.96 273.95 Fixation 236900937
6 5 502.86 268.99 Fixation 236917561
7 6 501.34 267.40 Fixation 236934293
7 6 501.56 266.34 Fixation 236951038
8 7 501.01 265.36 Fixation 236967504
8 7 501.10 264.51 Fixation 236984135
9 8 502.84 263.92 Fixation 237000778
9 8 504.17 265.18 Fixation 237017293
10 8 504.38 264.34 Fixation 237033912
10 8 504.92 264.18 Fixation 237050540
11 9 507.37 263.10 Fixation 237067122
11 9 507.14 264.17 Fixation 237083766
11 9 507.16 262.20 Fixation 237100199
12 10 507.31 264.54 Fixation 237116701
13 11 507.52 263.36 Fixation 237133489
13 11 506.64 264.40 Fixation 237150166
14 12 505.71 265.77 Fixation 237166645
14 12 505.83 267.11 Fixation 237183038
15 13 504.88 266.73 Fixation 237199783
15 13 505.43 269.86 Fixation 237216393
16 13 506.07 269.88 Fixation 237233075
16 13 505.21 270.82 Fixation 237249627
17 14 504.67 270.05 Saccade 237266340
17 14 493.82 276.24 Saccade 237282875
17 14 485.61 281.87 Saccade 237299353
18 15 484.52 282.13 Fixation 237315852
18 15 485.74 283.11 Fixation 237332656
19 16 486.31 282.01 Fixation 237349279
20 17 486.90 280.41 Fixation 237365850
20 17 488.08 279.71 Fixation 237382530
21 18 486.97 275.76 Fixation 237398834
21 18 489.07 277.29 Fixation 237415503
22 18 489.02 273.66 Fixation 237432289
22 18 489.96 272.70 Fixation 237448693
23 19 490.94 275.27 Fixation 237465348
23 19 492.52 273.99 Saccade 237481904
23 19 503.84 281.61 Saccade 237498529
24 20 576.87 294.93 Saccade 237515080
25 21 654.68 306.17 Saccade 237531730
25 21 702.52 314.02 Saccade 237548422
25 21 707.00 314.47 Saccade 237564992
26 22 709.48 316.88 Fixation 237581656
27 23 709.23 315.04 Fixation 237597970
27 23 709.06 314.78 Fixation 237614769
27 23 709.57 311.57 Fixation 237631277
28 23 708.07 308.28 Fixation 237648001
29 24 706.71 305.61 Fixation 237664597
29 24 704.50 304.90 Fixation 237681023
29 24 703.23 301.99 Fixation 237697647
30 25 700.70 297.95 Fixation 237714305
31 26 699.48 292.12 Fixation 237730923
31 26 695.81 287.41 Fixation 237747463
31 26 692.55 279.59 Fixation 237764128
32 27 692.27 277.98 Saccade 237780745
33 28 687.90 271.71 Saccade 237797213
33 28 638.61 273.00 Saccade 237813801
33 28 579.08 273.60 Saccade 237830433
34 28 520.97 272.87 Saccade 237847132
35 29 502.31 273.15 Saccade 237863716
35 29 501.69 269.92 Fixation 237880203
35 29 503.66 267.66 Fixation 237896910
36 30 506.77 265.90 Fixation 237913494
37 31 508.16 267.31 Fixation 237930201
37 31 510.85 265.29 Fixation 237946807
37 31 512.70 266.31 Fixation 237963102
38 32 514.55 266.88 Fixation 237979872
39 33 514.21 263.02 Fixation 237996494
39 33 515.48 263.10 Fixation 238013058
39 33 517.60 261.92 Fixation 238029617
40 33 517.19 263.15 Fixation 238046326
41 34 517.65 262.73 Fixation 238062768
41 34 518.27 263.80 Fixation 238079436
41 34 518.36 262.78 Fixation 238095918
