frame_etg frame_gar X Y event_type code
0 0 424.53 327.82 Fixation 973463344
0 0 425.13 327.85 Fixation 973479986
0 0 424.76 326.75 Fixation 973496620
1 1 424.25 326.76 Fixation 973513391
1 1 424.18 326.82 Fixation 973529729
2 2 423.93 327.37 Fixation 973546460
2 2 423.01 326.28 Fixation 973563072
3 3 421.72 327.01 Fixation 973579558
4 3 421.13 327.63 Fixation 973596204
4 3 419.68 325.26 Fixation 973612709
4 3 420.02 325.94 Fixation 973629246
5 4 419.57 324.17 Saccade 973645936
5 4 420.75 317.66 Saccade 973662641
6 5 424.24 318.18 Saccade 973679023
6 5 424.37 317.74 Saccade 973695764
7 6 419.70 327.12 Saccade 973712324
7 6 420.23 326.04 Fixation 973728909
8 7 419.31 325.71 Fixation 973745677
9 8 419.72 325.76 Fixation 973762160
9 8 418.54 325.37 Fixation 973778769
10 8 418.87 325.24 Fixation 973795219
10 8 417.99 324.96 Fixation 973812023
11 9 417.65 325.50 Fixation 973828428
11 9 416.57 325.28 Fixation 973845517
12 10 417.55 323.45 Fixation 973861798
12 10 417.20 322.65 Fixation 973878413
12 10 418.13 321.93 Fixation 973894944
13 11 417.84 321.54 Fixation 973911526
13 11 417.77 319.29 Fixation 973927975
14 12 421.98 310.86 Fixation 973944830
14 12 419.88 320.40 Fixation 973961419
15 13 419.84 321.25 Fixation 973977843
16 13 418.81 321.17 Fixation 973994538
16 13 419.61 321.96 Fixation 974011031
16 13 419.99 321.22 Fixation 974027478
17 14 419.89 319.82 Fixation 974044188
18 15 419.29 320.30 Fixation 974061562
18 15 417.16 320.00 Fixation 974077726
18 15 417.47 319.69 Fixation 974093969
19 16 417.06 319.73 Fixation 974110663
19 16 417.74 319.96 Fixation 974127231
20 17 416.19 319.50 Fixation 974143813
20 17 416.40 319.23 Fixation 974160339
21 18 416.57 318.74 Fixation 974176942
21 18 415.83 319.22 Fixation 974193599
22 18 415.55 318.16 Fixation 974210212
23 19 415.09 317.96 Fixation 974226824
23 19 415.74 317.98 Fixation 974243334
23 19 415.69 318.16 Fixation 974260103
24 20 416.32 318.98 Fixation 974276565
25 21 415.97 317.80 Fixation 974293229
25 21 417.07 319.13 Fixation 974309826
25 21 417.17 319.78 Fixation 974326269
26 22 417.03 320.87 Fixation 974342900
26 22 415.96 321.86 Fixation 974359678
27 23 415.57 323.95 Fixation 974376327
27 23 415.95 325.28 Fixation 974392787
28 23 416.04 324.12 Fixation 974409516
29 24 416.16 325.37 Fixation 974425866
29 24 417.25 323.15 Fixation 974442565
29 24 416.37 321.99 Fixation 974459101
30 25 415.61 320.77 Fixation 974475838
30 25 412.77 321.58 Saccade 974492334
31 26 417.29 319.03 Saccade 974508959
31 26 487.27 290.88 Saccade 974525572
32 27 575.77 249.04 Saccade 974542057
32 27 654.82 232.43 Saccade 974558682
33 28 678.92 220.88 Saccade 974575542
33 28 679.58 218.56 Fixation 974591908
34 28 674.85 219.91 Fixation 974608563
35 29 674.24 217.79 Fixation 974625189
35 29 677.68 218.43 Fixation 974641625
35 29 677.57 218.23 Fixation 974658230
36 30 671.90 218.97 Fixation 974674969
36 30 673.39 216.37 Fixation 974691393
37 31 671.10 217.18 Fixation 974708277
37 31 667.49 219.68 Fixation 974724814
38 32 666.44 220.78 Fixation 974741499
39 33 665.98 219.81 Fixation 974757793
39 33 664.45 220.13 Fixation 974774613
39 33 662.91 218.88 Fixation 974790999
40 33 665.60 216.54 Fixation 974807692
40 33 666.18 217.01 Fixation 974824192
41 34 668.08 216.31 Fixation 974840817
41 34 668.75 211.41 Fixation 974857695
42 35 667.86 208.55 Fixation 974874078
42 35 672.37 204.66 Fixation 974890665
43 36 668.93 208.59 Fixation 974907276
43 36 667.55 203.96 Fixation 974923798
44 37 671.01 204.79 Fixation 974940443
45 38 666.56 206.30 Fixation 974957107
45 38 666.71 206.04 Fixation 974973936
45 38 666.75 206.09 Fixation 974990207
46 38 670.54 204.70 Fixation 975006912
47 39 671.97 204.21 Fixation 975023318
47 39 671.73 204.88 Fixation 975039891
47 39 671.35 201.48 Saccade 975056688
48 40 639.38 207.52 Saccade 975073199
48 40 550.22 223.36 Saccade 975089847
49 41 483.07 242.60 Saccade 975106426
49 41 431.92 267.37 Fixation 975123088
50 42 402.68 287.03 Fixation 975139485
50 42 395.67 303.49 Fixation 975156110
51 43 396.77 316.29 Fixation 975173082
51 43 398.70 314.37 Fixation 975189421
52 43 401.68 312.26 Fixation 975205946
52 43 402.85 309.14 Fixation 975222367
53 44 405.73 306.35 Fixation 975239098
53 44 409.68 305.21 Fixation 975255862
54 45 413.55 303.34 Fixation 975272317
54 45 410.40 301.56 Fixation 975289026
55 46 413.56 300.69 Fixation 975305651
55 46 410.82 298.07 Fixation 975322001
56 47 414.06 298.36 Fixation 975338717
56 47 413.25 294.09 Fixation 975355321
57 48 413.01 292.72 Fixation 975372081
57 48 412.98 288.39 Fixation 975388451
58 48 412.82 289.07 Fixation 975405056
58 48 409.29 288.29 Saccade 975421671
59 49 412.61 283.25 Saccade 975438318
59 49 412.67 281.85 Fixation 975454811
60 50 414.96 279.78 Fixation 975471614
60 50 414.79 276.66 Fixation 975488046
61 51 414.48 274.21 Fixation 975504764
61 51 414.81 273.95 Fixation 975521165
62 52 416.98 273.31 Fixation 975537826
62 52 416.74 270.03 Fixation 975554445
63 53 415.21 269.32 Fixation 975571288
63 53 415.98 267.51 Fixation 975587611
64 53 417.60 264.06 Fixation 975604288
64 53 415.81 269.00 Fixation 975620750
65 54 417.37 268.53 Fixation 975637498
65 54 416.38 264.04 Fixation 975654008
65 54 418.36 263.56 Fixation 975670847
66 55 417.76 260.94 Fixation 975687211
67 56 418.05 257.59 Fixation 975703874
67 56 419.71 255.11 Fixation 975720268
68 57 421.07 251.34 Fixation 975737042
