frame_etg frame_gar X Y event_type code
0 0 429.28 340.54 Fixation 352785117
1 1 432.97 331.35 Fixation 352801724
1 1 434.45 328.89 Saccade 352818314
2 2 467.09 336.79 Saccade 352834818
2 2 475.72 329.65 Saccade 352851367
2 2 475.33 329.47 Fixation 352868031
3 3 475.89 328.00 Fixation 352884726
3 3 474.77 325.03 Fixation 352901216
4 3 474.15 323.99 Fixation 352917913
5 4 473.69 322.96 Fixation 352934336
5 4 472.96 323.81 Fixation 352950981
5 4 472.63 322.83 Fixation 352967781
6 5 469.87 323.82 Fixation 352984228
7 6 469.94 324.25 Fixation 353000778
7 6 465.85 324.98 Fixation 353017456
8 7 464.36 325.03 Fixation 353034014
8 7 463.76 324.44 Fixation 353050578
9 8 463.17 329.58 Fixation 353067208
9 8 462.32 329.81 Fixation 353083918
9 8 463.02 331.95 Fixation 353100472
10 8 462.64 333.19 Fixation 353116988
11 9 461.81 336.15 Fixation 353133435
11 9 460.99 336.29 Fixation 353150191
11 9 460.64 339.29 Fixation 353166964
12 10 459.80 339.69 Saccade 353183356
13 11 442.12 345.12 Saccade 353200006
13 11 405.08 347.71 Saccade 353216618
13 11 398.58 342.72 Saccade 353233101
14 12 396.42 341.41 Fixation 353249834
15 13 394.64 337.56 Fixation 353266324
15 13 394.59 337.77 Fixation 353282951
15 13 394.09 338.10 Fixation 353299535
16 13 392.18 339.12 Fixation 353316220
17 14 392.93 339.07 Fixation 353332627
17 14 392.72 338.71 Fixation 353349272
17 14 392.04 339.96 Fixation 353365877
18 15 390.45 342.58 Fixation 353382668
19 16 389.91 345.47 Fixation 353399135
19 16 386.69 352.74 Fixation 353415839
19 16 388.02 350.91 Fixation 353432215
20 17 387.80 350.20 Fixation 353449046
20 17 388.48 350.72 Fixation 353465478
21 18 388.96 350.79 Fixation 353482117
21 18 389.71 348.73 Fixation 353498676
22 18 390.80 346.45 Fixation 353515315
23 19 390.51 354.36 Fixation 353531944
23 19 393.20 356.26 Fixation 353548554
23 19 395.89 352.54 Fixation 353565141
24 20 398.08 357.64 Fixation 353581810
25 21 396.64 361.18 Fixation 353598325
25 21 399.34 361.31 Saccade 353614998
25 21 426.91 356.47 Saccade 353631418
26 22 463.03 356.31 Saccade 353648126
26 22 461.47 358.20 Fixation 353664745
27 23 463.71 358.74 Fixation 353681182
27 23 464.77 358.58 Fixation 353697851
28 23 463.87 362.72 Fixation 353714456
28 23 465.49 359.61 Fixation 353730894
29 24 467.06 361.20 Fixation 353747743
29 24 466.20 359.56 Fixation 353764343
30 25 466.89 358.44 Fixation 353780802
30 25 468.34 356.06 Fixation 353797579
31 26 467.84 350.58 Fixation 353814117
32 27 466.28 347.39 Fixation 353830488
32 27 465.16 345.96 Fixation 353847197
32 27 463.92 341.07 Fixation 353863961
33 28 463.37 343.00 Fixation 353880421
33 28 461.53 339.44 Fixation 353897022
34 28 461.16 336.01 Fixation 353913640
34 28 459.44 339.45 Fixation 353930169
35 29 458.49 339.41 Fixation 353946977
35 29 456.42 331.44 Fixation 353963568
36 30 454.10 332.94 Saccade 353980024
36 30 444.35 333.03 Saccade 353996613
37 31 400.02 330.30 Saccade 354013252
37 31 383.49 326.19 Saccade 354029606
38 32 383.11 325.03 Fixation 354046427
38 32 378.62 323.72 Fixation 354063342
39 33 374.49 317.24 Fixation 354079640
39 33 373.09 318.22 Fixation 354096109
40 33 369.15 316.65 Fixation 354112778
40 33 365.30 321.27 Fixation 354129242
41 34 362.96 315.57 Fixation 354145971
41 34 360.77 315.61 Fixation 354162573
42 35 355.85 317.05 Fixation 354179117
42 35 356.19 315.47 Fixation 354195749
43 36 354.43 314.68 Fixation 354212366
43 36 354.68 313.49 Fixation 354228982
44 37 354.04 311.89 Fixation 354245644
44 37 356.06 308.31 Fixation 354262173
45 38 354.37 309.02 Fixation 354279008
45 38 357.50 305.77 Fixation 354295340
46 38 355.51 307.14 Fixation 354311975
46 38 355.61 304.48 Fixation 354328411
47 39 355.17 303.76 Fixation 354345111
48 40 356.18 301.76 Saccade 354361742
48 40 386.46 302.96 Saccade 354378366
48 40 401.48 301.23 Saccade 354394888
49 41 398.47 300.33 Fixation 354411342
49 41 402.22 297.16 Fixation 354427967
50 42 403.20 293.34 Fixation 354444599
50 42 403.35 291.93 Fixation 354461102
51 43 406.93 286.46 Fixation 354477831
51 43 409.10 285.53 Fixation 354494312
52 43 411.05 283.11 Fixation 354510949
52 43 414.29 282.56 Fixation 354527581
53 44 416.65 279.87 Fixation 354544111
53 44 421.66 275.07 Fixation 354560748
54 45 424.11 275.46 Fixation 354577467
54 45 424.47 274.33 Fixation 354593841
55 46 425.26 267.71 Fixation 354610482
55 46 424.10 263.46 Fixation 354627082
56 47 423.24 260.50 Fixation 354643709
56 47 420.60 254.50 Fixation 354660360
57 48 418.57 253.81 Fixation 354676878
57 48 415.21 249.19 Fixation 354693456
58 48 412.51 247.60 Fixation 354710085
58 48 410.97 245.91 Fixation 354726731
59 49 408.03 242.63 Fixation 354743233
59 49 405.54 244.20 Fixation 354759841
60 50 404.10 242.45 Fixation 354776502
60 50 404.63 241.27 Fixation 354793132
61 51 402.85 241.33 Fixation 354809909
61 51 400.71 243.87 Fixation 354826345
62 52 401.19 239.88 Fixation 354842917
62 52 400.97 239.08 Fixation 354859542
63 53 398.90 237.93 Fixation 354876311
63 53 396.88 235.09 Fixation 354892756
64 53 394.99 237.13 Fixation 354909466
64 53 393.08 236.98 Fixation 354925968
65 54 392.09 236.48 Fixation 354942504
65 54 392.89 237.26 Fixation 354959780
66 55 392.48 235.95 Saccade 354975986
66 55 365.84 240.45 Saccade 354992386
67 56 345.73 233.99 Saccade 355009123
67 56 345.21 235.38 Fixation 355025373
68 57 349.69 237.92 Fixation 355042155
68 57 354.03 236.02 Fixation 355059219
69 57 360.00 239.60 Fixation 355075740
69 57 364.04 241.16 Fixation 355091900
70 58 369.96 238.22 Fixation 355108494
70 58 370.30 237.60 Saccade 355124945
71 59 371.58 237.12 Saccade 355141590
71 59 369.49 236.35 Fixation 355158455
72 60 369.54 233.12 Fixation 355174842
72 60 365.41 235.71 Fixation 355191478
73 61 367.81 234.59 Fixation 355208106
73 61 368.29 235.43 Fixation 355224753
73 61 368.59 238.91 Fixation 355241186
74 62 373.61 242.46 Fixation 355257850
75 63 381.22 236.63 Fixation 355274463
75 63 387.17 239.60 Fixation 355291369
76 63 395.60 232.22 Saccade 355307794
76 63 406.37 238.78 Saccade 355324216
77 64 449.64 244.87 Saccade 355340707
77 64 463.36 249.33 Saccade 355357473
78 65 465.68 251.24 Fixation 355373999
78 65 470.04 254.87 Fixation 355390528
79 66 472.97 250.91 Fixation 355407187
79 66 474.70 252.88 Fixation 355423873
80 67 472.47 257.02 Fixation 355440313
80 67 472.44 254.32 Fixation 355456935
81 68 473.36 251.27 Fixation 355473555
81 68 475.66 250.05 Fixation 355490454
82 68 476.92 250.03 Fixation 355506891
82 68 479.70 248.78 Fixation 355523436
83 69 481.58 240.98 Fixation 355539895
83 69 487.95 239.03 Fixation 355556622
84 70 493.55 232.72 Fixation 355573204
84 70 496.25 233.96 Fixation 355589736
85 71 500.73 225.50 Fixation 355606398
85 71 503.36 222.04 Fixation 355622933
86 72 505.70 216.43 Fixation 355639475
86 72 504.37 217.44 Fixation 355655982
87 73 506.87 211.49 Fixation 355672794
87 73 506.38 210.28 Fixation 355689334
88 73 501.27 219.56 Fixation 355706036
88 73 503.95 212.48 Fixation 355722531
88 73 499.32 215.59 Saccade 355739138
89 74 494.57 219.82 Saccade 355755763
90 75 471.43 213.84 Saccade 355772327
90 75 460.72 210.64 Saccade 355789037
