frame_etg frame_gar X Y event_type code
0 0 498.45 325.92 Fixation 3290731654
0 0 496.70 327.55 Fixation 3290748111
1 1 495.58 329.06 Fixation 3290764711
1 1 495.75 326.86 Fixation 3290781430
1 1 492.73 332.49 Fixation 3290797898
2 2 493.09 325.78 Fixation 3290814336
3 3 493.22 332.87 Fixation 3290831165
3 3 494.97 331.28 Fixation 3290847768
4 3 494.83 332.31 Fixation 3290864391
4 3 494.74 324.71 Fixation 3290880828
5 4 494.98 320.68 Fixation 3290897482
5 4 498.76 319.82 Fixation 3290914123
6 5 497.35 317.04 Fixation 3290930780
6 5 498.63 312.03 Fixation 3290947374
7 6 497.62 311.75 Fixation 3290963886
7 6 498.21 308.89 Fixation 3290980837
7 6 498.84 308.57 Fixation 3290997055
8 7 499.09 309.24 Fixation 3291013626
8 7 500.06 306.88 Fixation 3291030264
9 8 498.25 310.66 Fixation 3291046845
10 8 495.84 310.23 Fixation 3291063511
10 8 496.68 312.80 Fixation 3291080052
11 9 497.18 314.60 Fixation 3291096561
11 9 497.26 316.16 Fixation 3291113204
11 9 496.42 316.84 Fixation 3291129848
12 10 496.11 317.90 Fixation 3291146475
13 11 496.03 316.27 Fixation 3291163115
13 11 497.52 317.34 Fixation 3291179589
13 11 496.84 317.94 Fixation 3291196077
14 12 497.39 315.70 Fixation 3291212754
15 13 499.89 315.65 Fixation 3291229502
15 13 502.24 309.80 Fixation 3291246007
16 13 501.95 309.98 Fixation 3291262668
16 13 503.87 309.96 Fixation 3291279222
17 14 502.47 309.67 Fixation 3291295804
17 14 503.20 307.41 Fixation 3291312220
18 15 504.39 308.80 Fixation 3291328944
18 15 504.92 307.61 Fixation 3291345591
19 16 504.60 307.09 Fixation 3291362192
19 16 505.90 309.50 Fixation 3291378718
19 16 506.59 308.80 Fixation 3291395285
20 17 506.26 308.74 Fixation 3291411933
21 18 506.93 310.41 Fixation 3291429080
21 18 508.81 308.63 Fixation 3291445258
22 18 506.30 310.45 Fixation 3291461810
22 18 508.37 303.76 Fixation 3291478357
23 19 507.18 305.51 Fixation 3291494827
23 19 503.85 305.25 Fixation 3291511522
24 20 496.62 305.88 Fixation 3291528088
24 20 494.34 306.81 Fixation 3291544698
24 20 496.67 307.68 Fixation 3291561364
25 21 494.35 307.35 Fixation 3291577959
25 21 496.62 307.15 Fixation 3291594369
26 22 492.87 310.29 Fixation 3291610980
26 22 494.28 310.88 Fixation 3291627753
27 23 495.08 311.54 Fixation 3291644332
28 23 494.62 314.10 Fixation 3291660908
28 23 494.77 316.12 Fixation 3291677601
29 24 495.62 318.88 Fixation 3291694015
29 24 494.61 316.00 Fixation 3291710619
30 25 497.63 316.23 Fixation 3291727332
30 25 501.64 320.10 Fixation 3291743864
31 26 498.19 332.80 Fixation 3291760443
31 26 501.17 323.15 Fixation 3291777079
31 26 503.02 322.92 Fixation 3291793637
32 27 504.16 323.87 Fixation 3291810124
32 27 505.83 324.17 Saccade 3291826776
33 28 496.13 334.39 Saccade 3291843535
34 28 477.97 325.02 Saccade 3291860061
34 28 482.08 323.78 Fixation 3291876626
35 29 482.70 321.94 Fixation 3291893132
35 29 482.96 326.62 Fixation 3291909781
35 29 483.61 324.86 Fixation 3291926486
36 30 485.28 326.10 Fixation 3291943167
37 31 486.00 326.12 Fixation 3291959600
37 31 488.24 327.95 Fixation 3291976210
37 31 485.29 330.00 Fixation 3291992869
38 32 484.87 329.84 Fixation 3292009391
39 33 483.09 331.09 Fixation 3292025941
39 33 482.50 330.46 Fixation 3292042615
40 33 481.13 331.78 Fixation 3292059286
40 33 477.19 333.65 Fixation 3292075829
41 34 484.55 334.14 Fixation 3292092277
41 34 482.96 336.02 Fixation 3292108944
41 34 480.68 337.85 Fixation 3292125577
42 35 479.57 335.45 Fixation 3292142269
43 36 477.29 333.85 Fixation 3292158751
43 36 476.77 333.38 Fixation 3292175383
43 36 474.83 328.89 Fixation 3292191884
44 37 474.23 326.47 Fixation 3292208583
45 38 472.41 323.25 Fixation 3292225234
45 38 471.48 323.09 Fixation 3292241745
45 38 468.94 320.41 Fixation 3292258390
46 38 468.64 318.72 Fixation 3292274968
47 39 468.40 318.65 Fixation 3292291479
47 39 466.59 318.15 Fixation 3292307961
48 40 466.22 316.97 Fixation 3292324629
48 40 466.59 318.27 Fixation 3292341384
49 41 465.14 317.23 Fixation 3292357956
49 41 463.01 316.22 Fixation 3292374429
49 41 463.41 315.53 Fixation 3292390970
50 42 463.93 310.29 Fixation 3292407627
51 43 462.84 306.40 Fixation 3292424422
51 43 459.93 303.34 Blink 3292440889
51 43 458.05 313.83 Blink 3292457658
52 43 456.22 270.88 Blink 3292474096
53 44 617.88 959.65 Blink 3292490619
53 44 469.02 261.45 Blink 3292507238
54 45 478.69 265.86 Blink 3292523845
54 45 377.07 185.96 Blink 3292540530
55 46 463.12 369.11 Blink 3292557019
55 46 470.11 369.33 Blink 3292573735
55 46 477.92 332.69 Blink 3292590140
56 47 466.84 366.57 Blink 3292606785
56 47 463.39 384.91 Fixation 3292623483
57 48 471.10 310.62 Fixation 3292640139
57 48 473.36 306.46 Fixation 3292656724
58 48 474.71 306.23 Fixation 3292673254
58 48 473.21 309.71 Fixation 3292689821
59 49 470.78 325.52 Fixation 3292706501
60 50 471.87 329.96 Fixation 3292723095
60 50 473.38 303.01 Fixation 3292739603
60 50 476.44 310.17 Fixation 3292756226
61 51 478.23 296.53 Fixation 3292772829
61 51 475.16 297.42 Fixation 3292789433
62 52 476.38 297.83 Fixation 3292805958
62 52 475.33 295.82 Fixation 3292822603
63 53 475.68 293.26 Fixation 3292839157
64 53 477.35 291.73 Fixation 3292855876
64 53 476.93 291.66 Fixation 3292872379
64 53 475.95 289.77 Fixation 3292888825
65 54 477.88 293.65 Fixation 3292905562
66 55 474.88 290.77 Fixation 3292922233
66 55 476.23 287.41 Fixation 3292938749
67 56 475.01 288.98 Fixation 3292955411
67 56 474.58 294.14 Fixation 3292971971
67 56 473.25 289.88 Fixation 3292988742
68 57 475.42 288.83 Fixation 3293005134
68 57 475.73 289.94 Fixation 3293021770
69 57 472.88 286.90 Fixation 3293038366
69 57 472.43 289.46 Fixation 3293055026
70 58 472.57 290.06 Fixation 3293071671
70 58 470.47 284.53 Fixation 3293088033
71 59 470.65 284.45 Fixation 3293104650
71 59 470.16 284.19 Fixation 3293121315
72 60 469.88 283.34 Fixation 3293138006
72 60 468.48 283.10 Fixation 3293154489
73 61 468.03 279.72 Fixation 3293171091
73 61 467.86 281.31 Fixation 3293187876
74 62 468.77 279.65 Fixation 3293204216
74 62 466.07 281.38 Fixation 3293220792
75 63 466.09 278.11 Fixation 3293237511
76 63 464.60 278.92 Fixation 3293254121
76 63 461.18 293.55 Fixation 3293270720
76 63 459.90 292.89 Fixation 3293287267
77 64 462.52 277.12 Fixation 3293303874
78 65 460.27 277.31 Fixation 3293320404
78 65 459.34 277.62 Fixation 3293337016
78 65 458.71 278.72 Fixation 3293353729
79 66 456.72 282.57 Fixation 3293370206
79 66 452.53 277.82 Fixation 3293386846
80 67 437.12 262.24 Blink 3293403484
80 67 453.32 283.80 Blink 3293420156
81 68 470.45 222.46 Blink 3293436668
81 68 NaN NaN Blink 3293453275
82 68 NaN NaN Blink 3293469820
82 68 NaN NaN Blink 3293486574
83 69 NaN NaN Blink 3293502943
83 69 513.47 2287.21 Blink 3293519508
84 70 397.41 192.02 Blink 3293536176
85 71 425.19 217.75 Blink 3293552781
85 71 426.70 270.35 Blink 3293569476
85 71 454.30 307.76 Blink 3293585947
86 72 452.72 238.06 Blink 3293602627
86 72 450.30 235.51 Fixation 3293619241
87 73 451.67 237.64 Fixation 3293635855
87 73 453.73 240.32 Fixation 3293652386
88 73 452.63 244.55 Fixation 3293668895
88 73 453.75 243.49 Fixation 3293685625
89 74 454.00 244.45 Fixation 3293702130
89 74 455.12 244.52 Saccade 3293718740
90 75 457.83 244.26 Saccade 3293735365
91 76 464.45 244.00 Saccade 3293751992
91 76 465.64 243.98 Saccade 3293768715
91 76 466.16 241.84 Saccade 3293785045
92 77 466.66 243.78 Saccade 3293801660
92 77 465.72 300.51 Saccade 3293818206
93 78 481.18 247.77 Saccade 3293835841
93 78 479.18 247.59 Fixation 3293851616
94 78 483.85 293.49 Fixation 3293868061
94 78 491.39 336.92 Fixation 3293884731
95 79 487.38 283.12 Fixation 3293901260
95 79 493.03 250.82 Fixation 3293918020
96 80 489.93 269.05 Fixation 3293934526
96 80 492.54 283.80 Fixation 3293951163
97 81 489.94 252.54 Fixation 3293968161
97 81 494.03 255.56 Fixation 3293984351
98 82 502.97 333.90 Fixation 3294000772
98 82 496.91 289.81 Fixation 3294017383
99 83 494.77 257.60 Fixation 3294034065
99 83 496.95 258.42 Fixation 3294050772
100 83 494.32 257.47 Fixation 3294067359
101 84 499.37 257.39 Fixation 3294083975
101 84 495.46 256.88 Fixation 3294100387
101 84 506.61 348.59 Fixation 3294116969
102 85 509.96 366.05 Fixation 3294133780
102 85 506.15 317.46 Fixation 3294150197
103 86 506.11 302.35 Fixation 3294166876
103 86 507.57 258.42 Fixation 3294183512
104 87 505.05 298.31 Fixation 3294199936
104 87 506.09 263.37 Fixation 3294216535
105 88 503.43 288.70 Fixation 3294233241
105 88 506.34 301.95 Fixation 3294249881
106 88 506.90 309.35 Fixation 3294266429
106 88 505.50 295.59 Fixation 3294283014
107 89 505.06 295.53 Fixation 3294299546
107 89 508.31 304.77 Fixation 3294316166
108 90 508.43 302.29 Fixation 3294332844
108 90 507.97 291.95 Fixation 3294349363
109 91 507.14 288.61 Fixation 3294365913
109 91 507.68 288.76 Fixation 3294382640
110 92 507.93 290.77 Fixation 3294399100
110 92 509.22 297.19 Fixation 3294415804
111 93 509.21 298.18 Fixation 3294432465
111 93 509.94 295.83 Fixation 3294449034
112 93 509.94 298.56 Fixation 3294465620
112 93 510.81 301.66 Fixation 3294482254
113 94 509.72 301.98 Fixation 3294498747
113 94 505.58 301.17 Fixation 3294515283
114 95 504.98 300.41 Fixation 3294531925
114 95 507.02 302.07 Fixation 3294548794
115 96 506.23 304.24 Fixation 3294565160
115 96 504.67 301.79 Fixation 3294581755
116 97 502.57 300.91 Fixation 3294598300
116 97 504.45 308.16 Fixation 3294614922
117 98 504.68 312.75 Fixation 3294631623
117 98 502.59 311.87 Fixation 3294648139
118 98 501.78 312.49 Fixation 3294664742
118 98 503.05 312.39 Fixation 3294681375
119 99 503.04 317.01 Fixation 3294697970
119 99 501.73 317.47 Fixation 3294714511
120 100 501.64 321.23 Fixation 3294731116
120 100 499.85 318.18 Fixation 3294747775
121 101 500.83 315.36 Fixation 3294764335
121 101 500.07 314.74 Fixation 3294780848
122 102 500.62 319.08 Fixation 3294797373
122 102 501.35 318.15 Fixation 3294814162
123 102 501.48 319.97 Fixation 3294830627
123 102 503.20 327.31 Fixation 3294847468
124 103 500.91 321.79 Fixation 3294863801
124 103 501.03 319.29 Fixation 3294880485
125 104 501.00 321.41 Fixation 3294896981
125 104 499.57 319.68 Fixation 3294913760
126 105 499.60 318.11 Fixation 3294930210
126 105 497.82 318.99 Fixation 3294946891
127 106 497.17 317.68 Fixation 3294963489
127 106 497.90 328.96 Fixation 3294980868
128 107 494.71 324.17 Fixation 3294996561
128 107 496.63 325.77 Fixation 3295013205
129 108 495.07 324.11 Fixation 3295029874
129 108 494.04 327.90 Fixation 3295046503
130 108 495.29 347.08 Fixation 3295062991
130 108 494.71 324.04 Fixation 3295079519
131 109 495.18 324.25 Fixation 3295096128
131 109 494.14 332.11 Fixation 3295112710
132 110 492.61 328.94 Fixation 3295129276
132 110 488.67 349.07 Fixation 3295145816
133 111 488.25 339.24 Fixation 3295162449
133 111 488.22 344.32 Fixation 3295179065
134 112 485.46 323.33 Fixation 3295195706
134 112 484.62 332.66 Fixation 3295212200
135 113 482.39 324.50 Fixation 3295228847
135 113 480.29 329.98 Fixation 3295245413
136 113 479.86 334.48 Fixation 3295262067
136 113 480.61 328.47 Fixation 3295278581
137 114 479.68 337.61 Fixation 3295295233
137 114 477.57 334.19 Fixation 3295311872
138 115 477.98 330.59 Fixation 3295328505
138 115 478.41 333.69 Fixation 3295345244
139 116 479.21 325.38 Fixation 3295361587
139 116 476.72 332.91 Fixation 3295378212
139 116 477.09 331.86 Fixation 3295394814
140 117 474.61 323.86 Fixation 3295411447
141 118 473.01 321.06 Fixation 3295427953
141 118 474.06 321.09 Fixation 3295444648
142 118 475.49 313.22 Fixation 3295461198
