frame_etg frame_gar X Y event_type code
0 0 583.10 360.84 Fixation 913376506
0 0 576.91 359.00 Fixation 913392734
0 0 573.96 356.05 Fixation 913409479
1 1 568.45 354.06 Fixation 913426261
2 2 564.45 354.93 Fixation 913442553
2 2 560.77 355.10 Fixation 913459282
2 2 557.78 354.96 Fixation 913475794
3 3 553.97 354.53 Fixation 913492540
4 3 552.18 355.88 Fixation 913508956
4 3 550.04 356.33 Fixation 913525556
5 4 547.58 357.70 Saccade 913542192
5 4 555.84 359.57 Saccade 913558788
6 5 571.60 359.31 Saccade 913575351
6 5 570.54 360.28 Fixation 913592040
7 6 570.65 361.40 Fixation 913608579
7 6 569.32 362.91 Fixation 913625106
8 7 569.94 363.79 Fixation 913641926
8 7 570.03 364.08 Fixation 913658322
8 7 568.52 364.28 Fixation 913674946
9 8 569.54 363.78 Fixation 913691573
10 8 569.75 363.58 Fixation 913708211
10 8 568.73 363.63 Fixation 913724767
11 9 568.91 363.40 Fixation 913741247
11 9 570.17 363.45 Fixation 913757937
12 10 570.21 363.23 Fixation 913774642
12 10 571.43 360.62 Saccade 913791288
13 11 565.86 360.12 Saccade 913807692
13 11 496.10 355.35 Saccade 913824436
14 12 426.66 353.03 Saccade 913840909
14 12 418.56 352.45 Saccade 913857632
14 12 418.43 350.76 Fixation 913874159
15 13 419.28 349.68 Fixation 913890686
15 13 421.33 348.26 Fixation 913907190
16 13 423.11 347.92 Fixation 913923940
17 14 425.42 348.39 Fixation 913940526
17 14 427.03 349.42 Fixation 913957073
18 15 430.31 349.62 Fixation 913973797
18 15 431.15 349.54 Fixation 913990394
19 16 434.05 349.72 Fixation 914006851
19 16 436.01 350.04 Fixation 914023353
20 17 438.64 350.09 Saccade 914040289
20 17 413.38 352.49 Saccade 914056681
20 17 333.20 357.82 Saccade 914073190
21 18 313.37 357.01 Saccade 914090048
21 18 313.25 352.88 Fixation 914106369
22 18 313.40 348.88 Fixation 914123018
23 19 314.69 344.11 Fixation 914139720
23 19 314.43 338.82 Fixation 914156315
24 20 315.97 332.80 Fixation 914172846
24 20 317.28 330.32 Fixation 914189523
25 21 318.23 324.33 Fixation 914205971
25 21 318.66 320.28 Fixation 914222695
26 22 319.64 316.93 Fixation 914239353
26 22 323.04 313.44 Fixation 914255955
26 22 323.80 311.54 Fixation 914272525
27 23 325.87 310.34 Fixation 914288974
27 23 328.31 308.29 Fixation 914305562
