frame_etg frame_gar X Y event_type code
0 0 535.39 261.69 Fixation 649906526
0 0 535.87 261.69 Fixation 649923045
1 1 537.10 264.95 Fixation 649939628
1 1 535.30 264.23 Fixation 649956616
2 2 536.35 263.45 Saccade 649973126
2 2 580.54 265.01 Saccade 649989579
2 2 608.54 262.76 Saccade 650006127
3 3 609.09 263.89 Fixation 650022527
3 3 610.85 263.58 Fixation 650039360
4 3 610.35 263.14 Fixation 650055961
4 3 621.45 274.01 Fixation 650072372
5 4 614.14 263.95 Fixation 650089053
6 5 616.97 266.42 Fixation 650105642
6 5 619.88 264.22 Fixation 650122218
6 5 645.02 286.57 Fixation 650138816
7 6 623.89 261.83 Fixation 650155480
7 6 626.87 259.66 Fixation 650171996
8 7 628.31 259.33 Fixation 650188721
8 7 650.67 276.46 Fixation 650205297
9 8 640.69 265.57 Fixation 650221779
9 8 634.40 254.32 Fixation 650238320
10 8 635.77 252.46 Fixation 650255091
10 8 635.89 252.27 Fixation 650271684
11 9 636.90 250.88 Fixation 650288224
12 10 639.46 249.97 Fixation 650304906
12 10 640.80 251.28 Fixation 650321295
12 10 643.61 249.88 Fixation 650338391
13 11 646.08 249.24 Fixation 650354616
13 11 649.31 249.78 Fixation 650371152
14 12 650.59 250.14 Fixation 650387814
14 12 652.61 248.69 Fixation 650404436
15 13 656.43 248.66 Saccade 650420979
15 13 643.80 251.43 Saccade 650437622
16 13 557.60 269.89 Saccade 650454216
16 13 497.42 280.15 Saccade 650470803
17 14 484.94 283.56 Saccade 650487523
18 15 485.00 283.34 Fixation 650504028
18 15 486.02 283.37 Fixation 650520403
18 15 487.15 283.31 Fixation 650537183
19 16 488.37 284.29 Fixation 650553848
19 16 489.44 286.43 Fixation 650570393
20 17 489.26 285.55 Fixation 650586962
21 18 491.59 285.73 Fixation 650603636
21 18 492.33 285.86 Fixation 650620012
21 18 495.72 285.08 Fixation 650636672
22 18 498.22 285.35 Fixation 650653265
22 18 500.39 285.15 Fixation 650669955
23 19 502.92 284.77 Fixation 650686602
23 19 506.59 283.30 Fixation 650703190
24 20 508.75 282.06 Fixation 650719599
25 21 510.57 281.01 Fixation 650736210
25 21 511.92 279.92 Fixation 650753003
25 21 513.04 279.72 Fixation 650769425
26 22 512.47 277.86 Fixation 650786080
26 22 511.07 278.41 Fixation 650802778
27 23 508.33 283.28 Blink 650819288
27 23 498.46 282.76 Blink 650835921
28 23 NaN NaN Blink 650852375
28 23 NaN NaN Blink 650868958
29 24 NaN NaN Blink 650885611
29 24 NaN NaN Blink 650902223
30 25 NaN NaN Blink 650918841
30 25 NaN NaN Blink 650935376
31 26 NaN NaN Blink 650952054
31 26 484.22 268.22 Blink 650968874
32 27 484.61 260.11 Blink 650985164
32 27 486.82 243.19 Blink 651001793
33 28 485.59 242.89 Fixation 651018359
33 28 484.34 244.00 Fixation 651034960
34 28 482.39 246.70 Fixation 651051683
34 28 481.58 245.82 Fixation 651068204
35 29 477.88 247.90 Fixation 651084807
