frame_etg frame_gar X Y event_type code
0 0 559.98 362.90 Fixation 425394216
0 0 559.10 363.10 Fixation 425410819
1 1 557.51 362.96 Fixation 425427478
1 1 556.63 364.26 Fixation 425444221
2 2 556.76 364.26 Fixation 425460630
3 3 555.82 363.55 Fixation 425477192
3 3 557.50 364.70 Fixation 425493791
3 3 557.33 365.98 Fixation 425510540
4 3 558.57 366.56 Fixation 425527098
4 3 561.16 369.14 Fixation 425543563
5 4 565.08 369.20 Fixation 425560175
5 4 565.00 369.39 Saccade 425576792
6 5 545.50 375.10 Saccade 425593538
6 5 508.07 388.61 Saccade 425609945
7 6 500.23 393.01 Saccade 425626595
7 6 496.15 391.14 Fixation 425643225
8 7 493.63 393.72 Fixation 425659763
8 7 491.55 393.50 Fixation 425676340
9 8 489.20 393.49 Fixation 425692969
9 8 487.32 393.95 Fixation 425709596
10 8 485.84 394.22 Fixation 425726252
10 8 484.10 394.06 Fixation 425742713
11 9 484.20 394.19 Fixation 425759400
11 9 483.96 393.87 Fixation 425776000
12 10 483.71 393.99 Fixation 425792563
12 10 483.34 393.27 Fixation 425809320
13 11 482.89 392.58 Fixation 425825894
13 11 482.11 393.32 Fixation 425842309
14 12 481.73 393.73 Fixation 425858974
14 12 481.00 394.27 Fixation 425875640
15 13 481.17 392.50 Saccade 425892066
15 13 513.57 386.14 Saccade 425908828
16 13 538.63 378.73 Saccade 425925484
16 13 541.56 376.05 Saccade 425942015
16 13 543.43 373.97 Fixation 425958651
16 13 544.10 370.58 Fixation 425975181
17 14 544.37 369.57 Fixation 425991787
17 14 543.73 368.21 Fixation 426008336
17 14 544.79 367.59 Fixation 426025006
18 15 544.94 366.35 Fixation 426041623
19 16 543.90 365.68 Fixation 426058257
19 16 544.12 365.79 Fixation 426074794
20 17 544.43 365.42 Fixation 426091351
20 17 544.79 361.92 Fixation 426107933
21 18 544.41 361.08 Fixation 426124547
21 18 545.18 360.54 Fixation 426141189
22 18 545.94 360.09 Fixation 426157936
22 18 545.69 359.28 Fixation 426174341
23 19 546.26 360.13 Fixation 426190898
23 19 547.11 359.58 Fixation 426207552
24 20 549.07 357.89 Fixation 426224205
24 20 548.85 357.22 Fixation 426242689
25 21 549.63 357.20 Fixation 426257311
25 21 549.14 357.58 Fixation 426273954
26 22 548.59 356.94 Fixation 426290486
26 22 548.60 356.58 Fixation 426307094
27 23 548.91 358.12 Fixation 426324451
27 23 547.66 359.09 Fixation 426340283
28 23 548.00 361.10 Fixation 426356917
28 23 546.08 361.75 Saccade 426373721
29 24 521.43 374.43 Saccade 426390000
29 24 509.12 383.70 Saccade 426406594
30 25 508.45 383.54 Fixation 426423328
30 25 507.85 383.27 Fixation 426440022
31 26 507.18 384.76 Fixation 426456529
31 26 507.81 385.41 Fixation 426473051
32 27 507.10 386.45 Fixation 426489751
32 27 508.40 385.14 Fixation 426506350
33 28 508.25 386.07 Fixation 426523051
33 28 508.46 386.07 Fixation 426539530
34 28 509.97 388.26 Fixation 426556202
34 28 509.41 388.50 Fixation 426572666
35 29 509.16 388.41 Fixation 426589345
35 29 508.99 389.56 Fixation 426605802
36 30 508.30 390.91 Fixation 426622430
36 30 507.91 392.51 Fixation 426638970
37 31 505.91 394.59 Fixation 426655759
37 31 504.19 393.06 Fixation 426672281
38 32 504.03 394.31 Fixation 426688802
38 32 503.15 395.63 Fixation 426705361
39 33 502.79 395.68 Fixation 426722015
39 33 503.14 396.11 Fixation 426738792
40 33 504.12 394.89 Fixation 426755272
40 33 504.55 395.00 Fixation 426771896
41 34 504.92 395.34 Fixation 426788535
41 34 504.71 395.73 Fixation 426805007
42 35 505.05 395.99 Blink 426821609
42 35 501.72 396.15 Blink 426838680
43 36 496.32 407.72 Blink 426855083
43 36 718.04 1416.64 Blink 426871391
