frame_etg frame_gar X Y event_type code
0 0 477.48 333.79 Fixation 1380679962
0 0 476.56 332.71 Fixation 1380696459
1 1 478.27 334.41 Fixation 1380713109
1 1 479.87 327.29 Fixation 1380729577
1 1 470.60 322.10 Fixation 1380746193
2 2 482.47 329.39 Fixation 1380762891
3 3 478.54 335.30 Fixation 1380779513
3 3 479.81 338.06 Fixation 1380796037
4 3 479.47 336.75 Fixation 1380812586
4 3 482.46 332.26 Fixation 1380829215
5 4 482.77 335.59 Blink 1380845830
5 4 483.07 331.38 Blink 1380862509
6 5 492.80 410.69 Blink 1380878962
6 5 484.68 330.37 Blink 1380895599
7 6 478.70 328.57 Blink 1380912171
7 6 478.17 328.28 Blink 1380928926
8 7 484.38 329.66 Blink 1380945407
8 7 485.14 329.73 Blink 1380961981
9 8 484.69 337.55 Fixation 1380978534
9 8 483.93 328.70 Fixation 1380995581
10 8 487.54 330.39 Fixation 1381011912
10 8 482.37 331.04 Fixation 1381028333
11 9 481.05 330.02 Fixation 1381044924
11 9 482.79 330.01 Blink 1381061549
12 10 481.97 338.99 Blink 1381078224
12 10 479.03 330.91 Blink 1381094743
13 11 490.83 354.62 Blink 1381111309
13 11 485.92 334.47 Blink 1381127907
14 12 492.25 349.57 Blink 1381144599
14 12 491.34 334.19 Blink 1381161090
15 13 487.39 352.53 Blink 1381177683
15 13 484.01 342.73 Blink 1381194317
16 13 483.59 339.77 Blink 1381210869
16 13 489.09 335.10 Blink 1381227496
17 14 490.54 329.69 Blink 1381244007
17 14 490.12 330.38 Blink 1381260617
18 15 482.72 332.00 Blink 1381277244
18 15 489.63 334.45 Blink 1381293925
19 16 483.14 335.38 Blink 1381310387
19 16 488.21 346.53 Blink 1381327042
20 17 482.41 355.76 Blink 1381344143
20 17 486.95 348.33 Blink 1381360209
21 18 478.94 353.04 Blink 1381376757
21 18 504.08 331.95 Blink 1381393388
22 18 493.82 335.01 Blink 1381409999
22 18 492.28 341.29 Blink 1381426625
23 19 490.35 353.92 Blink 1381443207
23 19 488.28 342.89 Blink 1381459829
24 20 479.36 356.68 Blink 1381476357
24 20 493.68 345.91 Blink 1381493047
25 21 494.01 343.27 Blink 1381509582
25 21 493.96 355.71 Blink 1381526157
26 22 491.91 329.16 Blink 1381542746
26 22 495.88 327.00 Blink 1381559411
27 23 498.41 325.62 Fixation 1381575987
27 23 496.40 329.46 Fixation 1381592562
28 23 496.47 325.38 Fixation 1381609220
28 23 495.43 325.19 Fixation 1381625857
29 24 498.19 324.48 Fixation 1381642500
29 24 490.53 329.28 Fixation 1381658998
30 25 497.58 351.29 Fixation 1381675608
30 25 492.82 335.43 Fixation 1381692159
31 26 497.67 351.53 Fixation 1381708751
31 26 498.16 350.71 Fixation 1381725338
31 26 493.45 337.48 Fixation 1381741947
