frame_etg frame_gar X Y event_type code
0 0 484.27 314.16 Fixation 368439180
0 0 484.64 313.36 Fixation 368455622
1 1 484.02 316.65 Fixation 368472264
1 1 483.92 316.64 Fixation 368488856
1 1 483.12 316.75 Fixation 368505518
2 2 483.38 313.14 Fixation 368522168
3 3 484.42 313.59 Fixation 368538633
3 3 484.21 312.57 Fixation 368555162
4 3 485.07 312.42 Fixation 368571771
4 3 484.09 312.94 Fixation 368588360
5 4 480.35 356.32 Fixation 368604907
5 4 486.17 311.25 Fixation 368621484
6 5 486.72 308.91 Fixation 368638164
6 5 486.39 311.08 Fixation 368654727
7 6 484.74 313.74 Fixation 368671246
7 6 487.48 311.87 Fixation 368687889
7 6 487.59 309.84 Fixation 368704530
8 7 488.13 311.09 Fixation 368721107
9 8 486.45 309.50 Fixation 368737628
9 8 486.90 309.92 Fixation 368754235
10 8 485.25 309.11 Fixation 368770878
10 8 487.04 307.14 Fixation 368787477
11 9 485.55 308.23 Fixation 368804153
11 9 486.24 307.93 Fixation 368820655
12 10 486.28 307.22 Fixation 368837353
12 10 486.72 314.42 Fixation 368853848
13 11 486.41 305.51 Fixation 368870510
13 11 485.83 304.93 Fixation 368886997
14 12 487.77 304.49 Fixation 368903644
14 12 487.05 309.11 Fixation 368920509
15 13 487.91 303.02 Fixation 368936875
15 13 487.85 304.78 Fixation 368953375
16 13 488.63 304.70 Fixation 368970286
16 13 490.51 298.82 Fixation 368986696
16 13 491.92 300.56 Fixation 369003325
17 14 490.58 310.33 Fixation 369019941
18 15 491.08 298.42 Fixation 369036566
18 15 489.67 300.60 Fixation 369053241
19 16 487.91 298.71 Fixation 369069820
19 16 485.24 295.59 Fixation 369086372
20 17 483.27 292.11 Fixation 369102839
20 17 482.67 288.61 Fixation 369119489
21 18 483.12 287.46 Fixation 369136223
21 18 484.10 286.72 Fixation 369152716
22 18 484.83 289.38 Fixation 369169296
22 18 486.50 291.02 Fixation 369185926
23 19 486.66 292.54 Fixation 369202452
23 19 490.50 292.99 Fixation 369219055
24 20 492.49 297.44 Fixation 369235680
24 20 494.65 298.86 Fixation 369252238
25 21 496.34 302.37 Fixation 369268905
25 21 498.69 304.67 Fixation 369285546
26 22 500.85 306.63 Fixation 369302091
26 22 501.60 301.59 Fixation 369318611
27 23 504.36 300.26 Fixation 369335244
27 23 505.13 296.10 Fixation 369352178
28 23 506.01 298.80 Fixation 369368615
28 23 504.18 376.17 Fixation 369384989
29 24 507.98 301.68 Fixation 369401506
29 24 507.79 304.33 Fixation 369418217
30 25 508.88 306.94 Fixation 369434933
30 25 509.74 308.39 Fixation 369451419
31 26 511.16 310.63 Fixation 369468036
31 26 511.00 311.92 Fixation 369485097
31 26 512.74 311.04 Fixation 369501227
31 26 513.72 312.16 Fixation 369517680
32 27 514.14 312.10 Fixation 369534317
32 27 515.72 312.07 Fixation 369550983
33 28 515.87 311.20 Fixation 369567806
33 28 518.40 311.85 Fixation 369584255
34 28 518.70 312.19 Fixation 369600647
34 28 519.83 313.81 Fixation 369617401
35 29 519.69 312.60 Fixation 369634024
35 29 520.84 312.57 Fixation 369650630
36 30 520.38 314.18 Saccade 369667219
36 30 517.48 316.73 Saccade 369683793
36 30 514.95 320.70 Saccade 369700317
37 31 514.52 321.25 Fixation 369717001
38 32 516.89 318.62 Fixation 369733562
38 32 517.58 314.27 Fixation 369750207
39 33 517.89 312.43 Fixation 369766860
39 33 518.39 311.55 Fixation 369783390
40 33 517.99 316.22 Fixation 369799929
40 33 518.25 317.89 Fixation 369816503
41 34 517.81 323.58 Fixation 369833273
41 34 517.46 325.96 Fixation 369849797
42 35 517.60 329.59 Fixation 369866395
42 35 517.06 329.80 Fixation 369882909
42 35 517.71 334.18 Fixation 369899487
43 36 517.08 335.94 Fixation 369916109
44 37 516.47 337.43 Fixation 369932617
44 37 514.85 340.82 Fixation 369949290
45 38 513.93 339.46 Fixation 369966053
45 38 511.50 341.26 Fixation 369982526
45 38 511.16 343.91 Fixation 369999103
46 38 510.52 345.20 Fixation 370015643
