frame_etg frame_gar X Y event_type code
0 0 1070.83 374.86 Saccade 331057119
0 0 1066.11 372.59 Saccade 331073194
1 1 1174.41 1019.50 Saccade 331089789
1 1 559.00 638.33 Saccade 331106387
2 2 624.20 320.23 Saccade 331123039
2 2 510.43 304.25 Saccade 331139536
3 3 402.63 339.29 Fixation 331156195
3 3 321.91 347.30 Fixation 331172763
4 3 266.78 334.86 Fixation 331189404
4 3 261.96 339.92 Fixation 331205966
5 4 276.88 335.03 Fixation 331222550
5 4 291.38 335.32 Fixation 331239200
6 5 306.21 336.46 Fixation 331255891
6 5 319.35 330.20 Fixation 331272384
7 6 333.43 327.57 Fixation 331289053
7 6 345.33 329.40 Fixation 331305622
8 7 355.25 323.81 Fixation 331322171
8 7 364.03 319.90 Saccade 331338812
8 7 371.29 316.76 Saccade 331355407
9 8 402.93 298.51 Saccade 331372047
10 8 521.60 255.28 Saccade 331388667
10 8 647.72 216.55 Saccade 331405243
11 9 731.61 215.02 Saccade 331421660
11 9 751.06 209.88 Saccade 331438254
12 10 751.52 206.37 Fixation 331454980
12 10 755.66 206.49 Fixation 331471579
13 11 758.66 204.53 Fixation 331488112
13 11 761.49 203.22 Fixation 331504702
14 12 766.48 202.44 Fixation 331521298
14 12 771.24 199.95 Fixation 331537966
15 13 772.99 201.04 Fixation 331554606
15 13 777.52 201.95 Fixation 331571137
16 13 780.44 203.27 Fixation 331587706
16 13 783.73 208.56 Fixation 331604356
17 14 783.27 216.15 Fixation 331620904
17 14 783.85 223.01 Fixation 331637450
18 15 786.05 228.83 Fixation 331654090
18 15 788.19 233.18 Fixation 331670733
19 16 788.60 235.06 Fixation 331687403
19 16 791.68 239.65 Fixation 331703866
20 17 795.22 245.21 Fixation 331720399
20 17 797.44 250.87 Fixation 331737067
21 18 801.11 249.70 Fixation 331753743
21 18 804.04 252.07 Fixation 331770342
22 18 809.24 249.82 Fixation 331786878
22 18 817.44 248.91 Fixation 331803483
23 19 827.47 243.16 Fixation 331820033
23 19 835.96 242.68 Fixation 331836698
23 19 845.53 234.44 Fixation 331853261
24 20 850.36 230.11 Saccade 331869861
25 21 786.49 233.09 Saccade 331886433
25 21 659.46 257.94 Saccade 331903071
26 22 563.21 295.80 Saccade 331919535
26 22 470.42 324.07 Saccade 331936205
27 23 413.79 346.14 Saccade 331952842
27 23 394.58 349.50 Fixation 331969446
28 23 399.55 344.50 Fixation 331985896
28 23 404.45 345.11 Fixation 332002565
28 23 407.26 342.89 Fixation 332019251
29 24 408.95 342.81 Fixation 332035812
30 25 411.45 348.55 Fixation 332052447
30 25 413.79 348.17 Fixation 332068960
31 26 414.89 354.43 Fixation 332085599
31 26 417.94 345.96 Fixation 332102197
32 27 420.54 342.43 Fixation 332118838
32 27 419.86 340.98 Fixation 332135329
33 28 423.78 334.40 Fixation 332151920
33 28 422.37 333.52 Fixation 332168621
34 28 421.04 336.11 Fixation 332186695
34 28 420.92 331.15 Fixation 332201701
34 28 419.70 337.37 Fixation 332218347
35 29 420.85 333.80 Saccade 332235029
36 30 434.97 337.58 Saccade 332251635
36 30 454.02 348.56 Saccade 332268173
37 31 456.49 341.34 Fixation 332284752
37 31 455.68 343.56 Fixation 332301311
38 32 458.13 340.65 Fixation 332317975
38 32 458.86 339.56 Fixation 332334488
38 32 459.94 340.97 Fixation 332351144
39 33 461.36 347.18 Fixation 332367746
40 33 461.52 350.28 Fixation 332384336
40 33 461.96 353.83 Fixation 332401014
40 33 464.18 355.52 Fixation 332417533
41 34 466.50 360.66 Fixation 332434091
42 35 465.54 368.43 Fixation 332450720
42 35 468.59 374.51 Fixation 332467364
43 36 470.02 377.29 Fixation 332483894
43 36 470.75 385.05 Fixation 332500525
44 37 470.56 391.55 Fixation 332517133
