frame_etg frame_gar X Y event_type code
0 0 201.85 476.83 Blink 810130005
0 0 107.11 463.17 Blink 810146724
0 0 36.50 415.92 Blink 810163257
1 1 6.74 455.61 Blink 810179931
1 1 23.11 447.51 Blink 810196451
2 2 66.49 446.24 Blink 810213073
2 2 107.05 454.13 Blink 810229666
3 3 136.23 456.27 Blink 810246290
3 3 161.94 454.53 Blink 810262962
4 3 182.60 461.24 Blink 810279495
4 3 205.83 458.85 Blink 810296078
5 4 222.61 459.15 Blink 810312609
6 5 235.12 457.67 Fixation 810329305
6 5 243.69 458.37 Fixation 810345854
6 5 251.87 457.49 Fixation 810362543
7 6 257.37 457.75 Fixation 810379041
7 6 262.88 456.29 Fixation 810395683
8 7 266.05 455.31 Fixation 810412241
8 7 268.87 454.58 Fixation 810428814
9 8 271.98 452.87 Fixation 810445547
9 8 273.02 451.70 Fixation 810462054
10 8 274.55 448.80 Fixation 810478705
10 8 275.25 447.52 Fixation 810495270
11 9 275.05 445.91 Saccade 810511796
11 9 218.09 449.34 Saccade 810528454
12 10 102.06 450.68 Saccade 810545090
12 10 55.54 433.34 Saccade 810561563
13 11 66.86 426.31 Fixation 810578300
13 11 73.56 430.52 Fixation 810594825
14 12 77.64 428.65 Fixation 810611343
14 12 86.36 425.75 Fixation 810627873
15 13 95.14 424.99 Fixation 810644534
15 13 100.29 423.46 Fixation 810661142
16 13 105.66 421.05 Fixation 810677680
16 13 113.52 420.72 Fixation 810694209
17 14 118.35 419.06 Fixation 810710782
17 14 120.81 421.12 Fixation 810727408
18 15 125.02 421.68 Fixation 810744053
18 15 127.83 420.46 Fixation 810760574
19 16 128.07 420.19 Fixation 810777154
19 16 128.21 419.35 Blink 810793778
20 17 124.43 417.35 Blink 810810451
20 17 118.58 419.09 Blink 810827064
21 18 108.27 417.06 Blink 810843590
21 18 94.14 417.68 Blink 810860140
22 18 80.12 418.23 Blink 810876791
22 18 88.26 405.86 Blink 810893370
23 19 264.85 432.84 Blink 810910044
23 19 NaN NaN Blink 810926576
24 20 NaN NaN Blink 810943164
24 20 NaN NaN Blink 810959810
25 21 674.48 489.30 Blink 810976429
25 21 758.51 533.38 Blink 810992898
26 22 832.71 534.95 Blink 811009553
26 22 893.04 550.08 Blink 811026149
27 23 904.84 554.04 Blink 811042770
27 23 848.54 542.07 Blink 811059306
28 23 811.92 536.40 Blink 811075903
28 23 776.39 528.99 Fixation 811092692
29 24 746.40 522.26 Fixation 811109260
29 24 719.79 516.24 Fixation 811125805
30 25 698.60 511.17 Fixation 811142425
30 25 678.70 504.82 Fixation 811159033
31 26 662.20 499.82 Fixation 811175723
31 26 649.00 496.95 Fixation 811192184
32 27 635.37 492.51 Fixation 811208785
32 27 625.33 491.22 Fixation 811225397
33 28 618.21 488.67 Fixation 811242017
33 28 610.35 487.80 Fixation 811258664
34 28 604.29 488.17 Fixation 811275225
34 28 597.53 487.08 Fixation 811291787
35 29 590.99 486.55 Fixation 811308327
35 29 587.34 486.52 Fixation 811325086
36 30 583.75 486.33 Fixation 811341479
36 30 582.73 488.15 Saccade 811358556
37 31 605.17 473.63 Saccade 811374843
37 31 609.30 456.92 Saccade 811391355
38 32 603.78 448.94 Fixation 811407811
38 32 599.79 447.47 Fixation 811424466
39 33 594.42 444.94 Fixation 811441167
39 33 590.11 442.82 Fixation 811457761
39 33 587.09 440.15 Fixation 811474409
40 33 582.75 436.22 Fixation 811491007
41 34 579.05 432.85 Fixation 811507497
41 34 576.27 431.32 Fixation 811524160
42 35 572.98 429.56 Fixation 811540827
42 35 569.98 427.73 Fixation 811557416
43 36 567.63 425.93 Fixation 811574065
43 36 564.29 423.68 Fixation 811590662
44 37 561.97 422.02 Fixation 811607136
44 37 557.84 420.93 Fixation 811623700
44 37 553.70 419.87 Fixation 811640308
45 38 551.57 419.56 Fixation 811656924
46 38 548.69 418.11 Blink 811673581
46 38 546.94 419.54 Blink 811690092
47 39 544.73 430.56 Blink 811706628
47 39 533.89 428.20 Blink 811723246
48 40 486.21 343.60 Blink 811739924
48 40 1006.51 -2272.32 Blink 811756558
49 41 -386.64 2469.21 Blink 811773099
49 41 -102.72 156.82 Blink 811789648
50 42 -63.04 2288.29 Blink 811806325
50 42 756.05 1172.30 Blink 811822790
50 42 493.67 366.08 Blink 811839440
51 43 528.01 400.57 Blink 811855907
52 43 538.24 416.92 Blink 811872717
52 43 534.07 407.36 Blink 811889335
53 44 529.71 400.37 Blink 811905815
53 44 525.68 393.86 Fixation 811922433
54 45 521.90 392.65 Fixation 811939092
54 45 519.05 391.27 Fixation 811955806
54 45 513.68 390.73 Fixation 811972310
55 46 512.36 391.00 Fixation 811988807
56 47 509.08 388.68 Fixation 812005693
56 47 507.03 388.12 Fixation 812022010
56 47 504.61 388.84 Fixation 812038658
57 48 500.24 388.57 Fixation 812055160
58 48 497.39 388.12 Fixation 812071718
58 48 494.58 388.41 Fixation 812088439
59 49 490.85 391.68 Fixation 812104979
59 49 488.56 392.42 Fixation 812121483
60 50 484.66 393.46 Fixation 812138159
60 50 481.81 396.83 Fixation 812154828
61 51 478.69 399.03 Fixation 812171394
61 51 475.58 402.59 Fixation 812187972
62 52 472.56 405.12 Fixation 812204478
62 52 471.14 406.08 Fixation 812221161
63 53 469.03 408.95 Fixation 812237820
63 53 467.78 409.69 Fixation 812254385
64 53 465.94 412.39 Saccade 812270840
64 53 451.36 415.73 Saccade 812287587
65 54 429.12 415.87 Saccade 812304158
65 54 427.26 414.72 Fixation 812320677
66 55 427.16 414.59 Fixation 812337325
66 55 426.98 416.98 Fixation 812353952
67 56 426.25 418.46 Fixation 812370578
67 56 426.35 419.88 Fixation 812387176
68 57 425.68 422.84 Fixation 812403706
68 57 424.44 424.75 Fixation 812420186
68 57 424.71 426.10 Fixation 812436884
69 57 422.64 427.95 Fixation 812453621
69 57 420.99 427.26 Fixation 812470193
70 58 419.24 429.11 Fixation 812487455
71 59 417.21 430.28 Fixation 812503265
71 59 415.06 430.02 Fixation 812519905
72 60 413.29 430.30 Fixation 812536531
72 60 412.40 430.38 Fixation 812553081
73 61 411.36 428.05 Fixation 812569743
73 61 408.36 427.36 Fixation 812586360
74 62 407.16 425.65 Fixation 812602952
74 62 405.48 426.15 Fixation 812619318
74 62 404.62 424.14 Fixation 812636045
75 63 403.04 422.04 Fixation 812652652
76 63 402.14 423.52 Fixation 812669336
76 63 399.53 422.27 Fixation 812685851
77 64 399.44 423.11 Fixation 812702442
77 64 397.46 423.77 Fixation 812718992
78 65 395.43 424.18 Fixation 812735623
78 65 392.73 424.64 Fixation 812752373
79 66 391.13 425.37 Blink 812769002
79 66 390.21 436.22 Blink 812785403
80 67 408.34 408.96 Blink 812802107
80 67 431.59 312.27 Blink 812818628
81 68 -5680.55 5776.23 Blink 812835126
81 68 -3203.90 4070.56 Blink 812851841
82 68 122.24 3261.83 Blink 812868521
82 68 453.31 339.47 Blink 812885046
83 69 422.12 442.53 Blink 812901521
83 69 400.77 374.31 Blink 812918195
84 70 379.93 449.60 Blink 812934839
84 70 395.65 425.34 Blink 812951571
84 70 391.81 443.46 Blink 812967930
85 71 392.81 440.45 Blink 812984473
86 72 393.78 432.68 Blink 813001219
86 72 393.08 431.27 Fixation 813017729
87 73 393.08 429.27 Fixation 813034319
87 73 391.79 429.38 Fixation 813050965
88 73 391.86 427.67 Fixation 813067493
88 73 392.03 426.53 Fixation 813084260
89 74 391.87 422.88 Fixation 813100790
89 74 391.61 420.96 Fixation 813117171
90 75 392.97 420.14 Fixation 813133984
90 75 392.34 419.08 Fixation 813150615
91 76 394.71 417.21 Fixation 813167190
91 76 395.71 417.69 Fixation 813183685
92 77 396.51 416.42 Fixation 813200341
92 77 398.99 415.41 Fixation 813216787
93 78 400.28 416.36 Fixation 813233571
