frame_etg frame_gar X Y event_type code
0 0 919.70 342.71 Fixation 962874328
0 0 916.72 344.36 Saccade 962891086
1 1 911.26 345.06 Saccade 962907515
1 1 818.72 350.06 Saccade 962924131
2 2 647.73 369.45 Saccade 962940659
2 2 505.99 404.71 Saccade 962957147
3 3 395.20 427.38 Saccade 962973869
3 3 317.27 445.32 Saccade 962990533
4 3 302.85 445.14 Saccade 963007121
4 3 312.48 443.96 Saccade 963023670
5 4 321.47 441.77 Saccade 963040154
5 4 327.63 438.36 Saccade 963056803
5 4 328.54 440.34 Saccade 963073656
6 5 335.86 439.62 Saccade 963090227
7 6 340.71 441.29 Saccade 963106584
7 6 345.30 439.13 Fixation 963123272
8 7 348.59 440.14 Fixation 963139738
8 7 352.27 439.73 Fixation 963156445
9 8 357.66 438.59 Fixation 963172993
9 8 361.42 437.93 Fixation 963189607
10 8 364.97 436.28 Fixation 963206293
10 8 370.94 437.25 Fixation 963222850
11 9 377.27 435.73 Fixation 963239284
11 9 378.49 434.50 Blink 963255849
11 9 388.82 435.12 Blink 963272710
12 10 394.97 439.83 Blink 963289246
12 10 394.01 438.22 Blink 963305731
13 11 468.67 315.49 Blink 963322355
14 12 322.88 99.52 Blink 963338912
14 12 355.11 109.80 Blink 963355562
15 13 384.24 197.10 Blink 963372243
15 13 421.34 445.86 Blink 963388765
16 13 476.52 348.78 Blink 963405310
16 13 420.33 438.36 Blink 963421944
17 14 433.69 429.81 Blink 963438624
17 14 434.93 432.53 Fixation 963455120
17 14 435.81 436.87 Fixation 963471750
18 15 434.33 444.08 Fixation 963488368
19 16 433.87 449.75 Fixation 963505353
19 16 432.26 453.98 Fixation 963521466
20 17 434.72 456.98 Fixation 963538025
20 17 438.92 459.06 Fixation 963554774
21 18 437.08 463.27 Fixation 963571427
21 18 441.22 463.27 Fixation 963587853
22 18 439.44 467.60 Fixation 963604489
22 18 442.81 464.36 Fixation 963621112
23 19 442.57 467.34 Fixation 963637638
23 19 447.99 467.18 Fixation 963654272
24 20 448.32 467.50 Fixation 963670842
24 20 448.60 467.70 Fixation 963687459
25 21 451.60 472.29 Fixation 963704030
25 21 452.23 471.46 Fixation 963720759
26 22 455.72 470.14 Fixation 963737130
26 22 459.16 472.10 Fixation 963753913
27 23 461.65 473.72 Fixation 963770527
27 23 465.04 475.18 Fixation 963787063
27 23 465.69 476.62 Fixation 963803635
28 23 470.33 477.64 Fixation 963820263
29 24 470.00 478.46 Fixation 963836757
29 24 472.28 479.17 Fixation 963853438
30 25 475.99 480.25 Fixation 963870847
30 25 477.20 480.44 Fixation 963886610
31 26 477.52 482.86 Fixation 963903238
31 26 478.16 485.06 Fixation 963919871
32 27 478.00 487.22 Saccade 963936373
32 27 461.78 487.69 Saccade 963953011
33 28 399.12 490.49 Saccade 963969715
33 28 346.15 492.12 Saccade 963986224
34 28 344.27 491.80 Fixation 964002883
34 28 344.91 491.04 Fixation 964019382
35 29 342.31 490.27 Fixation 964035900
35 29 344.34 490.24 Fixation 964052603
35 29 344.31 489.55 Fixation 964069210
36 30 343.20 488.81 Saccade 964085744
37 31 347.66 487.87 Saccade 964102383
37 31 351.30 487.91 Saccade 964118963
38 32 352.52 487.80 Saccade 964135531
38 32 355.40 486.85 Saccade 964152279
39 33 353.60 485.97 Saccade 964168727
39 33 356.98 483.77 Saccade 964185364
40 33 364.46 482.13 Saccade 964202039
40 33 363.99 477.92 Fixation 964218625
41 34 368.17 474.19 Fixation 964235048
41 34 371.38 473.29 Fixation 964251721
41 34 376.44 469.84 Fixation 964268312
42 35 377.31 468.46 Fixation 964284899
42 35 379.90 465.51 Fixation 964301592
43 36 384.23 464.97 Fixation 964318115
44 37 384.41 463.43 Fixation 964334636
44 37 384.55 462.25 Fixation 964351324
45 38 389.83 458.92 Fixation 964367892
45 38 388.85 457.63 Fixation 964384503
46 38 392.89 456.64 Fixation 964401139
46 38 393.64 455.98 Fixation 964417742
47 39 397.23 453.76 Fixation 964434305
47 39 400.01 449.73 Fixation 964450756
47 39 402.27 447.76 Fixation 964467551
48 40 408.01 446.28 Fixation 964484135
49 41 408.74 445.93 Fixation 964500595
49 41 412.26 443.05 Fixation 964517230
50 42 413.43 442.59 Fixation 964533771
50 42 410.28 441.45 Blink 964550409
51 43 421.04 441.52 Blink 964567149
51 43 440.50 430.57 Blink 964583612
52 43 468.31 179.55 Blink 964600349
52 43 427.50 162.91 Blink 964616870
53 44 NaN NaN Blink 964633395
53 44 472.03 223.51 Blink 964650083
53 44 544.39 245.96 Blink 964666663
54 45 535.92 375.78 Blink 964683246
55 46 453.99 444.91 Blink 964699811
55 46 463.69 452.84 Blink 964716489
56 47 467.11 435.34 Blink 964732967
56 47 467.71 427.55 Blink 964749629
57 48 470.38 426.76 Blink 964766254
57 48 469.52 424.63 Fixation 964782787
57 48 473.17 423.57 Fixation 964799400
58 48 474.15 426.41 Fixation 964815997
59 49 475.48 429.20 Fixation 964832481
59 49 474.98 428.90 Fixation 964849096
59 49 477.99 428.21 Fixation 964865833
60 50 477.55 429.68 Fixation 964882416
61 51 478.00 432.05 Fixation 964899053
61 51 477.83 431.56 Fixation 964915638
62 52 478.95 433.06 Fixation 964932130
62 52 481.60 432.47 Fixation 964948639
63 53 478.96 431.15 Fixation 964965341
63 53 481.02 431.03 Fixation 964982018
64 53 479.70 431.48 Fixation 964998698
64 53 480.25 431.84 Fixation 965015126
65 54 479.14 432.95 Fixation 965031629
65 54 480.41 431.39 Fixation 965048337
65 54 482.78 431.59 Saccade 965065035
66 55 456.08 428.37 Saccade 965081451
67 56 418.65 422.70 Saccade 965098170
67 56 410.40 422.44 Saccade 965114753
68 57 409.21 421.83 Fixation 965131357
68 57 407.75 422.43 Fixation 965147823
68 57 409.53 421.72 Fixation 965164575
69 57 411.95 421.21 Fixation 965181127
70 58 408.09 421.45 Fixation 965197742
70 58 409.94 421.17 Fixation 965214192
71 59 408.98 422.16 Fixation 965230831
71 59 409.83 422.30 Fixation 965247466
71 59 409.77 422.00 Fixation 965264076
72 60 408.49 424.35 Fixation 965280727
72 60 409.95 424.25 Fixation 965297261
73 61 408.90 422.60 Fixation 965313859
74 62 407.83 424.87 Fixation 965330490
74 62 408.05 424.78 Fixation 965347082
75 63 412.47 428.04 Fixation 965363585
75 63 411.67 429.75 Fixation 965380285
