frame_etg frame_gar X Y event_type code
0 0 547.82 243.68 Fixation 1915020716
0 0 547.37 243.77 Fixation 1915037438
1 1 547.08 245.94 Fixation 1915054065
1 1 546.82 245.72 Fixation 1915070646
2 2 546.39 244.14 Fixation 1915087094
2 2 546.36 243.00 Fixation 1915103778
3 3 546.55 242.03 Fixation 1915120445
3 3 547.24 240.66 Fixation 1915137065
3 3 548.30 236.27 Fixation 1915153603
4 3 549.61 236.36 Fixation 1915170285
5 4 549.51 235.18 Fixation 1915186734
5 4 551.34 235.79 Fixation 1915203395
6 5 553.27 234.51 Fixation 1915219969
6 5 554.10 233.86 Fixation 1915236476
7 6 555.62 233.69 Fixation 1915253225
7 6 557.76 233.15 Fixation 1915269729
8 7 559.12 230.20 Fixation 1915286354
8 7 560.57 229.58 Blink 1915302880
9 8 573.32 230.52 Blink 1915319575
9 8 605.17 221.12 Blink 1915336196
10 8 NaN NaN Blink 1915352965
10 8 NaN NaN Blink 1915369344
11 9 NaN NaN Blink 1915385776
11 9 NaN NaN Blink 1915402472
12 10 NaN NaN Blink 1915419181
12 10 NaN NaN Blink 1915435699
13 11 NaN NaN Blink 1915452272
13 11 NaN NaN Blink 1915468917
14 12 NaN NaN Blink 1915485591
14 12 NaN NaN Blink 1915502067
15 13 NaN NaN Blink 1915518689
15 13 NaN NaN Blink 1915535280
16 13 NaN NaN Blink 1915551930
16 13 NaN NaN Blink 1915568529
17 14 NaN NaN Blink 1915585112
17 14 NaN NaN Blink 1915601611
18 15 NaN NaN Blink 1915618347
18 15 NaN NaN Blink 1915634920
18 15 NaN NaN Blink 1915651448
19 16 NaN NaN Blink 1915668051
20 17 NaN NaN Blink 1915684778
20 17 NaN NaN Blink 1915701335
21 18 NaN NaN Blink 1915717823
21 18 582.82 250.68 Blink 1915734442
22 18 580.34 247.12 Blink 1915751163
22 18 580.79 246.65 Fixation 1915767675
23 19 580.68 245.37 Fixation 1915784199
23 19 581.11 244.12 Fixation 1915800812
23 19 581.11 239.63 Fixation 1915817435
24 20 581.73 236.70 Fixation 1915833999
25 21 583.81 232.93 Fixation 1915850690
25 21 584.36 229.76 Fixation 1915867239
26 22 587.13 228.89 Fixation 1915883772
26 22 588.26 227.14 Fixation 1915900403
27 23 591.48 226.73 Fixation 1915917084
27 23 589.53 227.81 Saccade 1915933550
28 23 565.03 236.20 Saccade 1915950218
28 23 567.36 234.98 Fixation 1915966780
29 24 568.98 235.66 Fixation 1915983423
29 24 569.72 238.07 Fixation 1915999899
29 24 571.57 240.42 Fixation 1916016514
30 25 573.92 239.64 Fixation 1916033157
31 26 575.69 239.35 Fixation 1916049841
31 26 576.29 240.38 Fixation 1916066414
32 27 577.17 241.28 Fixation 1916082936
32 27 578.05 241.24 Fixation 1916099474
33 28 577.27 242.86 Fixation 1916116162
