frame_etg frame_gar X Y event_type code
0 0 506.81 417.51 Fixation 693549779
0 0 506.39 421.75 Fixation 693566386
1 1 507.54 425.24 Fixation 693583012
1 1 505.32 430.74 Fixation 693599733
2 2 509.25 436.13 Fixation 693616240
2 2 509.00 438.92 Fixation 693632887
3 3 509.40 442.07 Saccade 693649548
3 3 500.89 451.44 Saccade 693666131
4 3 456.68 448.27 Saccade 693682755
4 3 433.36 457.40 Fixation 693699209
5 4 440.50 379.72 Fixation 693715844
5 4 430.01 471.68 Fixation 693732498
6 5 431.35 479.41 Fixation 693748931
6 5 430.19 480.69 Fixation 693765529
7 6 429.58 483.25 Fixation 693782166
7 6 428.09 483.90 Fixation 693798860
8 7 430.37 384.78 Fixation 693815434
8 7 426.61 469.16 Fixation 693831981
9 8 430.45 374.44 Fixation 693848563
9 8 427.13 448.09 Fixation 693865285
10 8 428.88 436.27 Fixation 693881785
10 8 429.33 429.78 Fixation 693898341
11 9 431.63 420.90 Fixation 693915016
11 9 432.88 411.79 Fixation 693931681
12 10 435.05 407.48 Fixation 693948162
12 10 436.54 399.42 Fixation 693964792
13 11 433.65 393.59 Fixation 693981389
13 11 434.23 396.28 Saccade 693997902
14 12 470.02 440.08 Saccade 694014623
14 12 495.12 483.38 Saccade 694031091
15 13 495.24 483.23 Saccade 694047664
15 13 495.35 489.61 Saccade 694064286
16 13 492.72 495.02 Saccade 694081113
16 13 494.06 496.85 Fixation 694097714
17 14 491.40 497.59 Fixation 694114132
17 14 489.64 490.64 Fixation 694130741
18 15 490.53 485.01 Fixation 694147265
18 15 488.71 479.17 Fixation 694164018
19 16 484.44 471.59 Fixation 694180650
20 17 487.18 466.15 Fixation 694197277
20 17 486.34 461.43 Fixation 694213733
20 17 481.16 457.04 Fixation 694230323
21 18 478.62 455.17 Saccade 694246803
21 18 492.96 451.22 Saccade 694263343
22 18 509.21 459.07 Saccade 694280025
22 18 523.54 441.89 Saccade 694296647
23 19 525.84 427.01 Fixation 694313299
23 19 525.94 418.51 Fixation 694329920
24 20 525.65 428.19 Fixation 694346358
24 20 526.95 438.15 Fixation 694363066
25 21 527.33 450.51 Fixation 694379754
25 21 524.39 456.04 Fixation 694396150
26 22 522.30 462.20 Fixation 694412873
26 22 521.02 465.16 Fixation 694429622
27 23 520.47 476.46 Fixation 694445939
27 23 518.46 478.31 Fixation 694462558
28 23 515.06 477.73 Fixation 694479151
28 23 514.96 482.26 Fixation 694495891
29 24 513.83 485.03 Saccade 694512394
29 24 515.89 433.23 Saccade 694528959
30 25 516.94 394.71 Saccade 694545427
30 25 517.59 385.84 Saccade 694562046
31 26 518.46 383.59 Saccade 694578908
31 26 518.49 381.86 Saccade 694595345
32 27 515.04 378.31 Saccade 694611986
32 27 514.46 376.41 Fixation 694628629
33 28 512.53 375.64 Fixation 694645172
33 28 509.82 378.28 Fixation 694661779
34 28 507.29 377.75 Fixation 694678288
34 28 507.87 378.73 Fixation 694695002
35 29 509.52 383.41 Fixation 694711662
35 29 507.47 390.90 Fixation 694728233
36 30 507.47 388.05 Fixation 694744687
36 30 506.42 395.57 Fixation 694761206
37 31 507.69 399.43 Fixation 694778020
37 31 510.68 404.71 Fixation 694794537
38 32 509.49 402.65 Fixation 694811271
38 32 507.57 402.59 Fixation 694827762
39 33 506.21 396.43 Fixation 694844212
39 33 503.53 391.78 Saccade 694860876
40 33 494.06 391.22 Saccade 694877560
40 33 456.60 395.97 Saccade 694894141
41 34 432.39 398.22 Saccade 694910694
41 34 431.14 401.76 Fixation 694927387
42 35 430.44 402.26 Fixation 694943800
42 35 430.55 401.69 Fixation 694960557
43 36 426.98 398.63 Fixation 694977264
43 36 428.29 399.78 Fixation 694993779
44 37 428.38 394.23 Fixation 695010454
44 37 426.23 392.79 Fixation 695026921
45 38 429.31 387.99 Fixation 695043440
45 38 430.45 381.36 Fixation 695060075
46 38 436.83 380.94 Fixation 695076744
46 38 441.45 372.89 Fixation 695093283
47 39 447.25 370.20 Fixation 695109875
47 39 454.10 368.66 Fixation 695126460
47 39 459.48 367.92 Saccade 695142936
48 40 456.82 367.95 Saccade 695159550
49 41 405.59 366.12 Saccade 695176275
49 41 384.32 363.19 Saccade 695192883
50 42 390.10 365.24 Fixation 695209528
50 42 386.97 361.13 Fixation 695226104
51 43 390.72 360.58 Fixation 695242556
51 43 390.90 359.74 Fixation 695259095
52 43 391.11 355.34 Fixation 695275875
52 43 392.52 354.49 Fixation 695292491
53 44 392.95 355.43 Fixation 695309211
53 44 390.82 354.45 Fixation 695325628
54 45 389.63 354.02 Fixation 695342182
54 45 390.14 353.05 Fixation 695358735
55 46 389.17 352.76 Fixation 695375442
55 46 387.52 349.27 Fixation 695391923
56 47 383.06 347.48 Fixation 695408499
56 47 384.65 345.45 Fixation 695425350
57 48 384.75 340.56 Fixation 695441731
57 48 389.90 336.55 Fixation 695458204
58 48 395.51 334.20 Fixation 695475011
58 48 396.94 331.37 Fixation 695491569
59 49 400.05 334.05 Fixation 695508169
59 49 404.64 340.64 Fixation 695524835
60 50 403.62 343.88 Fixation 695541362
60 50 399.86 343.39 Fixation 695557830
61 51 398.51 344.39 Fixation 695574644
61 51 397.18 344.46 Fixation 695591262
62 52 398.78 344.86 Fixation 695607795
62 52 399.79 344.88 Fixation 695624388
62 52 398.66 343.62 Fixation 695640796
63 53 398.92 344.93 Fixation 695657542
64 53 397.51 342.85 Fixation 695674142
64 53 397.75 345.56 Fixation 695690732
65 54 397.92 345.20 Fixation 695707363
65 54 403.32 348.36 Fixation 695723940
66 55 407.12 348.97 Fixation 695740451
66 55 414.38 352.20 Fixation 695756945
67 56 421.48 358.72 Fixation 695773768
67 56 424.90 365.20 Saccade 695790371
68 57 430.11 366.36 Saccade 695807065
68 57 428.31 366.06 Fixation 695823509
69 57 424.97 361.96 Fixation 695840051
69 57 421.36 361.40 Fixation 695856700
70 58 418.05 362.65 Fixation 695873320
70 58 416.51 364.83 Fixation 695889898
70 58 410.23 364.57 Fixation 695906500
71 59 399.34 367.78 Fixation 695923053
72 60 403.00 364.76 Fixation 695939638
72 60 397.53 369.07 Fixation 695956176
73 61 387.27 370.44 Fixation 695972910
73 61 381.97 372.59 Fixation 695989528
74 62 371.71 375.73 Fixation 696006153
74 62 359.49 375.68 Fixation 696022523
75 63 351.06 374.43 Saccade 696039137
75 63 425.11 377.46 Saccade 696055742
76 63 515.43 357.91 Saccade 696072527
76 63 603.02 263.56 Saccade 696089194
76 63 700.01 299.88 Saccade 696105607
77 64 774.66 288.06 Saccade 696122215
77 64 828.23 278.71 Saccade 696138755
78 65 869.54 274.41 Saccade 696155394
79 66 955.08 278.47 Saccade 696171910
79 66 1014.47 279.36 Saccade 696188614
80 67 944.11 854.95 Saccade 696205304
80 67 1131.54 248.06 Saccade 696221755
81 68 1195.69 241.12 Saccade 696238386
81 68 1093.45 789.86 Saccade 696254811
82 68 3143.49 -443.29 Saccade 696271528
82 68 744.81 828.27 Saccade 696288287
83 69 1036.99 268.31 Saccade 696304885
83 69 1006.69 237.71 Saccade 696321387
84 70 1003.51 286.01 Saccade 696337827
84 70 932.53 272.35 Saccade 696354439
85 71 882.57 259.45 Saccade 696371189
85 71 917.53 288.87 Saccade 696387639
86 72 880.15 274.11 Saccade 696404288
86 72 821.05 260.43 Saccade 696420860
87 73 876.14 264.32 Saccade 696437635
87 73 1033.01 317.59 Saccade 696454168
88 73 814.96 396.53 Fixation 696470670
88 73 905.96 264.94 Fixation 696487275
