frame_etg frame_gar X Y event_type code
0 0 534.05 364.75 Fixation 1052251939
0 0 534.19 362.43 Fixation 1052268343
1 1 535.15 360.06 Fixation 1052284956
1 1 536.21 355.06 Fixation 1052301578
2 2 536.00 351.85 Fixation 1052318210
2 2 537.65 346.59 Fixation 1052334907
3 3 539.82 340.46 Fixation 1052351367
3 3 541.54 334.76 Fixation 1052367885
4 3 543.42 332.39 Fixation 1052384516
4 3 546.07 328.47 Fixation 1052401206
5 4 548.27 326.09 Fixation 1052417785
5 4 549.23 323.58 Fixation 1052434423
6 5 550.68 323.29 Saccade 1052451036
6 5 560.04 327.92 Saccade 1052467529
6 5 599.75 322.38 Saccade 1052484259
7 6 602.90 321.07 Saccade 1052500698
7 6 603.53 324.38 Fixation 1052517340
8 7 601.36 325.67 Fixation 1052533990
8 7 599.07 329.36 Fixation 1052550483
9 8 594.89 332.27 Fixation 1052567027
10 8 590.81 335.82 Fixation 1052583690
10 8 585.69 339.93 Fixation 1052600308
11 9 579.95 341.99 Fixation 1052617020
11 9 575.52 347.15 Fixation 1052633465
12 10 570.90 349.80 Fixation 1052650109
12 10 565.98 353.11 Fixation 1052666685
13 11 560.34 354.36 Fixation 1052683414
13 11 556.32 355.79 Fixation 1052699953
14 12 553.05 359.68 Fixation 1052716545
14 12 550.96 360.74 Saccade 1052733101
14 12 564.08 341.36 Saccade 1052749760
15 13 567.86 332.88 Saccade 1052766174
16 13 565.93 334.89 Fixation 1052782899
16 13 564.44 335.25 Fixation 1052799539
17 14 560.63 338.95 Fixation 1052816135
17 14 559.04 341.92 Fixation 1052832697
18 15 557.20 346.40 Fixation 1052849307
18 15 557.20 351.89 Fixation 1052865769
19 16 556.11 353.94 Fixation 1052882480
19 16 556.53 357.74 Fixation 1052898994
20 17 556.36 360.08 Fixation 1052915601
20 17 556.39 359.71 Fixation 1052932250
20 17 556.77 360.38 Fixation 1052948870
21 18 557.22 358.26 Fixation 1052965469
21 18 558.91 357.46 Fixation 1052981995
22 18 560.72 356.87 Blink 1052998613
23 19 312.22 833.93 Blink 1053015259
23 19 1207.49 1243.28 Blink 1053031911
24 20 1238.06 1224.73 Blink 1053048338
24 20 NaN NaN Blink 1053064946
25 21 1185.58 1410.54 Blink 1053081571
25 21 253.61 831.88 Blink 1053098196
26 22 511.43 382.42 Blink 1053114788
26 22 510.06 370.32 Blink 1053131342
26 22 508.82 369.54 Fixation 1053147925
27 23 508.07 371.76 Fixation 1053164571
28 23 505.90 371.87 Fixation 1053181270
28 23 505.35 373.15 Fixation 1053197725
28 23 505.38 374.75 Fixation 1053214363
29 24 504.61 375.05 Fixation 1053231025
30 25 505.47 376.77 Fixation 1053247607
30 25 507.32 375.22 Fixation 1053264147
31 26 507.99 376.38 Fixation 1053280752
31 26 510.20 378.07 Fixation 1053297376
32 27 513.51 379.73 Fixation 1053313956
32 27 516.86 386.88 Fixation 1053331181
32 27 521.57 389.69 Fixation 1053347046
33 28 524.55 391.87 Fixation 1053363631
33 28 528.91 396.68 Fixation 1053380363
34 28 531.24 398.17 Fixation 1053397029
35 29 533.59 400.93 Fixation 1053413583
35 29 537.79 405.22 Fixation 1053430107
36 30 540.33 408.86 Fixation 1053446768
36 30 539.76 408.51 Saccade 1053463802
36 30 509.51 382.32 Saccade 1053479930
37 31 493.62 360.50 Saccade 1053496476
38 32 492.53 360.30 Fixation 1053513118
38 32 489.97 357.47 Fixation 1053529764
38 32 489.92 356.89 Fixation 1053546254
39 33 489.90 357.46 Fixation 1053562814
40 33 490.60 355.80 Fixation 1053579457
40 33 489.98 355.59 Fixation 1053596129
41 34 490.75 353.13 Fixation 1053612636
41 34 492.36 354.07 Fixation 1053629178
41 34 493.48 352.64 Fixation 1053645854
