frame_etg frame_gar X Y event_type code
0 0 521.73 283.46 Fixation 1304756062
0 0 520.99 285.77 Fixation 1304772561
0 0 519.09 286.03 Fixation 1304789150
1 1 520.44 284.74 Fixation 1304805849
1 1 519.15 282.75 Fixation 1304822529
2 2 520.58 285.99 Fixation 1304839082
2 2 522.56 285.96 Fixation 1304855587
3 3 521.84 287.39 Fixation 1304872375
4 3 523.38 289.76 Fixation 1304888827
4 3 524.76 289.61 Fixation 1304905499
5 4 523.92 287.70 Fixation 1304921987
5 4 524.15 291.56 Fixation 1304938540
6 5 524.77 288.67 Fixation 1304955109
6 5 524.92 288.80 Fixation 1304971899
6 5 525.81 290.65 Fixation 1304988328
7 6 524.41 293.69 Fixation 1305004982
7 6 525.06 293.62 Fixation 1305021518
8 7 526.19 296.66 Fixation 1305038168
8 7 525.47 298.58 Fixation 1305054773
9 8 523.83 300.01 Fixation 1305071713
10 8 523.60 309.25 Fixation 1305088001
10 8 523.69 303.71 Fixation 1305104571
10 8 525.83 304.96 Fixation 1305121063
11 9 534.47 307.58 Fixation 1305137728
12 10 539.79 311.42 Blink 1305154312
12 10 533.71 313.36 Blink 1305171035
12 10 551.48 294.03 Blink 1305187516
13 11 4568.30 5007.62 Blink 1305204067
13 11 8059.66 8816.52 Blink 1305220610
14 12 NaN NaN Blink 1305237310
14 12 80.26 -658.06 Blink 1305254036
15 13 531.20 262.38 Blink 1305270681
16 13 515.44 298.79 Blink 1305287096
16 13 511.70 310.15 Blink 1305303723
16 13 510.48 310.08 Fixation 1305320415
17 14 510.67 310.63 Fixation 1305337027
17 14 512.18 306.01 Fixation 1305353465
18 15 512.60 304.90 Fixation 1305370025
18 15 512.42 306.40 Fixation 1305386681
19 16 513.85 305.68 Fixation 1305403274
19 16 513.73 302.12 Fixation 1305419674
20 17 514.53 301.94 Fixation 1305436447
21 18 514.28 299.65 Fixation 1305453152
21 18 516.92 295.95 Fixation 1305469924
22 18 517.99 297.05 Fixation 1305486194
22 18 517.81 296.03 Fixation 1305502828
22 18 518.06 296.13 Fixation 1305519386
23 19 517.70 294.76 Fixation 1305535928
23 19 517.23 294.78 Fixation 1305552925
24 20 516.44 293.33 Fixation 1305569351
25 21 516.50 294.43 Fixation 1305585847
25 21 515.21 296.48 Fixation 1305602484
25 21 516.03 298.71 Fixation 1305619040
26 22 513.33 298.42 Fixation 1305635477
26 22 512.40 299.95 Fixation 1305652224
27 23 511.28 299.38 Fixation 1305668979
28 23 512.08 299.97 Fixation 1305685460
28 23 513.13 302.12 Fixation 1305701966
29 24 513.89 302.25 Fixation 1305718715
29 24 513.57 301.39 Fixation 1305735115
29 24 514.24 299.20 Fixation 1305751783
30 25 517.29 299.68 Fixation 1305768401
30 25 516.65 296.72 Fixation 1305785092
31 26 517.22 296.04 Fixation 1305801619
31 26 517.98 294.40 Fixation 1305818164
32 27 519.33 291.80 Fixation 1305834684
32 27 518.92 290.41 Fixation 1305851311
33 28 517.59 289.61 Fixation 1305868020
33 28 517.55 288.24 Fixation 1305884556
34 28 518.22 286.09 Fixation 1305901247
35 29 516.08 285.81 Fixation 1305917738
35 29 516.30 285.55 Fixation 1305934272
35 29 515.14 284.37 Fixation 1305950902
36 30 515.97 283.32 Fixation 1305967559
36 30 515.86 282.69 Fixation 1305984193
37 31 514.37 282.55 Fixation 1306000762
37 31 514.58 283.02 Fixation 1306017358
38 32 514.00 283.66 Fixation 1306033797
39 33 514.74 283.10 Fixation 1306050394
39 33 515.61 283.52 Fixation 1306067133
39 33 518.85 284.85 Fixation 1306083906
40 33 515.66 284.74 Fixation 1306100302
40 33 515.36 285.27 Saccade 1306116864
41 34 531.73 289.79 Saccade 1306133364
41 34 536.81 289.05 Saccade 1306149979
42 35 535.55 289.68 Fixation 1306166961
42 35 538.55 290.46 Fixation 1306183229
43 36 539.03 291.04 Fixation 1306199901
43 36 540.55 291.52 Fixation 1306216402
44 37 542.25 290.10 Fixation 1306232982
45 38 544.09 291.36 Fixation 1306249845
45 38 546.75 290.82 Fixation 1306266589
45 38 544.65 292.47 Fixation 1306282819
46 38 545.86 292.93 Fixation 1306299478
46 38 546.53 295.36 Fixation 1306316289
47 39 544.89 296.28 Fixation 1306332547
47 39 544.35 296.90 Fixation 1306349191
48 40 543.12 298.83 Fixation 1306365809
48 40 542.57 299.76 Saccade 1306382681
49 41 533.38 303.94 Saccade 1306399041
49 41 516.78 303.46 Saccade 1306415582
50 42 517.68 304.62 Fixation 1306432117
50 42 515.59 305.03 Fixation 1306448829
51 43 514.14 305.99 Fixation 1306465382
52 43 513.59 306.79 Fixation 1306481981
52 43 514.13 305.76 Fixation 1306498805
52 43 512.72 307.60 Fixation 1306515149
53 44 513.88 307.08 Fixation 1306531706
53 44 513.00 305.52 Fixation 1306548312
54 45 514.14 307.29 Fixation 1306564923
54 45 514.31 305.93 Fixation 1306581824
55 46 514.23 305.87 Fixation 1306598164
55 46 515.99 306.12 Fixation 1306614719
56 47 514.52 303.89 Fixation 1306631245
56 47 516.34 306.23 Fixation 1306647914
57 48 516.54 304.32 Fixation 1306664548
58 48 515.90 303.22 Fixation 1306681453
58 48 516.91 302.55 Fixation 1306697791
58 48 517.59 303.41 Fixation 1306714299
59 49 517.54 303.91 Fixation 1306730882
59 49 517.50 301.64 Fixation 1306747482
60 50 518.81 303.52 Fixation 1306764089
60 50 518.00 302.42 Fixation 1306780714
61 51 518.31 301.56 Fixation 1306797336
61 51 518.73 302.86 Fixation 1306814112
62 52 518.73 302.45 Fixation 1306830344
62 52 518.47 301.31 Saccade 1306847005
63 53 514.58 304.54 Saccade 1306863659
63 53 508.65 307.60 Saccade 1306880289
64 53 508.52 309.50 Fixation 1306896888
64 53 508.83 309.06 Fixation 1306913516
65 54 509.67 308.71 Fixation 1306930041
66 55 509.25 309.06 Fixation 1306946677
66 55 509.31 311.08 Fixation 1306963226
66 55 510.40 309.19 Fixation 1306979904
67 56 509.17 309.20 Fixation 1306996497
67 56 509.90 309.31 Fixation 1307013081
68 57 509.85 306.30 Fixation 1307029640
68 57 510.65 305.63 Fixation 1307046198
69 57 509.65 303.40 Fixation 1307062912
69 57 509.70 304.18 Fixation 1307079399
70 58 512.91 309.06 Fixation 1307096143
70 58 516.14 315.39 Saccade 1307112588
71 59 503.02 316.87 Saccade 1307129077
71 59 521.55 318.79 Saccade 1307145664
72 60 2450.92 3367.11 Saccade 1307162321
72 60 -61720.54 -66658.11 Saccade 1307178963
73 61 15.46 31.77 Saccade 1307195466
73 61 543.67 300.11 Fixation 1307212052
74 62 549.14 288.59 Fixation 1307228683
74 62 532.46 337.91 Fixation 1307245310
75 63 535.05 324.12 Fixation 1307261824
75 63 537.76 331.27 Fixation 1307278539
76 63 538.54 327.88 Fixation 1307295073
76 63 539.36 331.29 Fixation 1307311709
77 64 538.33 335.57 Fixation 1307328242
77 64 539.01 337.15 Fixation 1307344964
78 65 539.91 339.79 Fixation 1307361532
78 65 539.14 342.71 Fixation 1307378139
79 66 538.27 343.26 Fixation 1307394638
79 66 533.93 341.08 Fixation 1307411322
80 67 535.01 342.71 Fixation 1307427825
80 67 533.81 344.54 Fixation 1307444502
81 68 534.17 340.69 Fixation 1307461192
81 68 533.59 340.29 Fixation 1307477626
82 68 532.96 336.29 Fixation 1307494301
82 68 531.71 335.32 Fixation 1307510812
83 69 531.67 335.09 Fixation 1307527441
83 69 530.66 332.63 Fixation 1307543929
84 70 530.41 334.72 Fixation 1307560712
84 70 531.80 339.92 Fixation 1307577296
85 71 530.44 340.07 Fixation 1307593891
85 71 530.03 342.73 Fixation 1307610421
86 72 530.98 344.22 Fixation 1307626942
86 72 533.70 343.20 Saccade 1307643645
87 73 548.32 344.86 Saccade 1307660349
87 73 550.30 345.00 Fixation 1307676885
88 73 547.53 342.92 Fixation 1307693449
88 73 550.57 341.30 Fixation 1307709993
89 74 553.17 339.61 Fixation 1307726620
89 74 553.19 333.62 Fixation 1307743174
90 75 555.07 329.65 Fixation 1307759826
