frame_etg frame_gar X Y event_type code
0 0 627.35 118.43 Fixation 842147990
1 1 627.76 116.17 Fixation 842164636
1 1 627.86 115.50 Saccade 842181236
2 2 601.38 120.57 Saccade 842197653
2 2 521.79 129.17 Saccade 842214363
3 3 489.77 140.29 Saccade 842231043
3 3 489.25 139.37 Saccade 842247605
3 3 488.74 140.04 Saccade 842264177
3 3 487.55 138.46 Saccade 842280752
4 3 487.70 137.05 Saccade 842297284
4 3 485.75 131.33 Saccade 842313989
5 4 485.48 132.17 Fixation 842330690
5 4 484.20 130.12 Fixation 842347236
6 5 483.66 130.39 Fixation 842363664
6 5 484.55 128.56 Fixation 842380431
7 6 481.94 129.07 Fixation 842396860
7 6 483.51 127.86 Fixation 842413390
8 7 483.30 127.69 Fixation 842430086
8 7 482.93 126.83 Fixation 842446659
9 8 482.21 124.10 Fixation 842463367
9 8 482.30 123.32 Fixation 842479824
10 8 480.82 122.22 Fixation 842496421
10 8 481.81 120.58 Fixation 842513026
11 9 480.90 120.03 Saccade 842529763
11 9 489.66 128.32 Saccade 842546360
12 10 570.87 211.60 Saccade 842562858
12 10 661.53 282.07 Saccade 842579493
13 11 694.20 293.36 Saccade 842596066
13 11 690.15 291.46 Fixation 842612787
13 11 688.76 289.51 Fixation 842629425
14 12 687.15 288.44 Fixation 842645831
15 13 687.00 286.96 Fixation 842662491
15 13 687.53 286.60 Fixation 842679181
16 13 687.54 286.81 Fixation 842695582
16 13 685.54 281.57 Fixation 842712272
17 14 686.17 280.40 Fixation 842728998
17 14 686.27 277.79 Fixation 842745506
18 15 688.39 278.37 Fixation 842762004
18 15 689.02 276.89 Fixation 842778646
19 16 689.33 275.80 Fixation 842795109
19 16 689.30 273.57 Fixation 842811777
20 17 689.63 273.20 Fixation 842828547
20 17 690.81 274.32 Fixation 842845019
21 18 689.67 273.74 Fixation 842861653
21 18 690.25 274.53 Fixation 842878277
22 18 691.05 274.28 Fixation 842894754
22 18 692.24 274.13 Fixation 842911300
23 19 691.17 274.21 Fixation 842928067
23 19 692.25 273.70 Fixation 842944637
24 20 689.15 270.16 Fixation 842961256
24 20 688.71 271.32 Fixation 842978292
25 21 686.67 268.53 Fixation 842994268
25 21 687.69 270.17 Saccade 843010856
26 22 680.68 266.81 Saccade 843027630
26 22 626.31 238.97 Saccade 843044190
27 23 577.55 215.44 Saccade 843060767
27 23 573.83 211.87 Saccade 843077388
28 23 572.37 212.81 Fixation 843093929
28 23 572.17 212.15 Fixation 843110542
28 23 572.63 212.65 Fixation 843127124
29 24 572.26 211.10 Fixation 843143697
30 25 573.19 211.52 Fixation 843160386
30 25 572.82 209.54 Fixation 843176965
31 26 573.67 210.93 Fixation 843193404
31 26 573.50 210.68 Fixation 843210049
32 27 573.08 210.52 Fixation 843226739
32 27 574.67 212.30 Saccade 843243404
33 28 564.83 210.46 Saccade 843259879
33 28 547.00 211.01 Saccade 843276452
33 28 546.16 210.77 Fixation 843293062
34 28 546.46 212.64 Fixation 843309722
35 29 546.19 211.93 Fixation 843326311
35 29 547.30 211.67 Fixation 843342852
36 30 547.11 211.29 Fixation 843359580
36 30 547.61 212.98 Fixation 843376092
37 31 548.08 212.38 Saccade 843392615
