frame_etg frame_gar X Y event_type code
0 0 313.81 256.40 Fixation 911066603
0 0 313.56 258.52 Saccade 911083143
1 1 292.11 259.90 Saccade 911099864
1 1 185.82 306.49 Saccade 911116251
2 2 143.25 322.21 Saccade 911133030
2 2 166.24 311.76 Fixation 911149589
3 3 163.75 308.21 Fixation 911166306
3 3 158.98 312.94 Fixation 911182746
4 3 186.40 297.48 Fixation 911199442
4 3 183.38 298.08 Fixation 911215863
5 4 190.83 299.78 Fixation 911232537
5 4 195.92 300.03 Fixation 911249168
6 5 202.77 292.13 Fixation 911265753
6 5 196.62 295.20 Fixation 911282459
7 6 181.58 287.44 Fixation 911299048
8 7 202.52 288.88 Fixation 911315480
8 7 207.79 281.95 Fixation 911332085
8 7 208.27 287.76 Fixation 911348651
9 8 218.57 281.37 Fixation 911365282
10 8 201.45 276.38 Fixation 911382025
10 8 206.15 277.80 Fixation 911398528
10 8 211.40 279.14 Fixation 911415005
11 9 187.11 281.20 Fixation 911431622
11 9 196.91 277.36 Fixation 911448461
12 10 207.63 282.99 Fixation 911464842
12 10 194.30 278.59 Fixation 911481503
13 11 230.29 278.58 Fixation 911498156
13 11 226.74 281.26 Fixation 911514556
14 12 219.48 277.29 Fixation 911531349
14 12 225.80 278.09 Fixation 911547765
15 13 256.78 224.00 Fixation 911564477
15 13 255.56 233.02 Fixation 911581195
16 13 260.12 224.88 Fixation 911597651
16 13 260.27 230.90 Fixation 911614145
17 14 264.54 236.58 Fixation 911630823
17 14 125.78 339.90 Fixation 911647462
18 15 268.19 229.88 Fixation 911664167
18 15 270.72 228.62 Fixation 911680741
19 16 270.76 226.73 Fixation 911697169
19 16 269.82 225.08 Fixation 911713775
20 17 147.32 328.23 Fixation 911730396
20 17 272.86 225.21 Fixation 911747004
21 18 275.61 226.07 Fixation 911763676
21 18 275.67 223.27 Fixation 911780248
22 18 277.83 224.26 Fixation 911796896
22 18 278.68 223.80 Saccade 911813394
23 19 153.30 346.45 Saccade 911829860
23 19 334.00 251.57 Saccade 911846598
24 20 386.91 268.66 Saccade 911863154
24 20 434.45 269.82 Saccade 911879970
25 21 488.71 282.76 Saccade 911896314
25 21 519.13 358.82 Saccade 911912996
26 22 515.98 312.37 Fixation 911929520
26 22 514.54 304.09 Fixation 911946232
27 23 513.52 347.96 Fixation 911962613
27 23 511.64 355.21 Fixation 911979546
27 23 506.88 303.13 Fixation 911996023
28 23 504.11 306.93 Fixation 912012615
29 24 503.64 308.65 Fixation 912029014
29 24 503.18 307.02 Fixation 912045742
30 25 502.12 308.82 Fixation 912062300
30 25 502.05 314.07 Fixation 912079030
31 26 503.67 312.30 Fixation 912095466
31 26 503.45 316.80 Fixation 912111958
32 27 505.02 317.27 Fixation 912128589
32 27 506.37 320.56 Fixation 912145228
33 28 511.08 321.85 Fixation 912161832
33 28 513.33 322.48 Fixation 912178433
34 28 512.40 324.65 Fixation 912194957
34 28 515.60 321.70 Fixation 912211579
35 29 517.00 321.03 Fixation 912228216
35 29 517.47 319.06 Fixation 912244717
36 30 519.35 316.25 Fixation 912261347
36 30 521.01 319.52 Fixation 912277972
37 31 524.21 316.78 Fixation 912294633
37 31 522.81 320.77 Saccade 912311292
38 32 514.18 334.08 Saccade 912327745
