frame_etg frame_gar X Y event_type code
0 0 565.63 279.34 Fixation 212802786
0 0 564.80 279.28 Fixation 212819264
1 1 562.32 278.81 Fixation 212836050
1 1 560.69 279.26 Fixation 212852696
1 1 559.38 281.56 Fixation 212869135
2 2 558.47 281.45 Fixation 212885700
3 3 557.20 279.37 Fixation 212902401
3 3 556.88 282.32 Fixation 212918843
3 3 555.73 281.42 Fixation 212935527
4 3 555.14 280.65 Fixation 212952123
4 3 554.30 281.01 Fixation 212968771
5 4 552.56 282.93 Fixation 212985478
6 5 551.35 282.05 Fixation 213001916
6 5 549.15 282.05 Fixation 213018414
7 6 547.38 284.60 Fixation 213035172
7 6 544.74 286.69 Fixation 213051762
7 6 544.09 288.28 Fixation 213068405
8 7 542.59 290.99 Fixation 213084841
8 7 541.97 290.35 Fixation 213101553
9 8 540.98 295.71 Fixation 213118053
9 8 539.71 293.44 Fixation 213134720
10 8 544.38 293.67 Fixation 213151280
10 8 544.62 293.46 Fixation 213167850
11 9 542.73 292.87 Fixation 213184516
11 9 542.77 293.11 Fixation 213201127
12 10 542.16 291.42 Fixation 213217556
13 11 541.17 293.20 Fixation 213234256
13 11 539.43 291.69 Fixation 213251022
14 12 539.07 293.83 Fixation 213267530
14 12 536.99 292.55 Fixation 213284007
15 13 536.22 292.62 Fixation 213300634
15 13 536.38 292.71 Fixation 213317197
15 13 536.59 293.70 Fixation 213333902
16 13 536.18 294.89 Fixation 213350561
17 14 536.03 295.99 Fixation 213366993
17 14 535.92 297.86 Fixation 213383630
17 14 536.69 296.83 Fixation 213400278
18 15 536.79 297.24 Fixation 213416772
18 15 536.50 296.87 Saccade 213433352
19 16 527.50 300.19 Saccade 213450032
19 16 464.19 312.15 Saccade 213466630
20 17 398.52 321.92 Saccade 213483256
20 17 379.12 322.16 Saccade 213499743
21 18 380.39 320.88 Fixation 213516294
21 18 379.75 317.93 Fixation 213532983
22 18 380.33 316.83 Fixation 213549638
22 18 381.17 314.95 Fixation 213566259
23 19 380.59 313.03 Fixation 213582769
23 19 381.36 311.12 Fixation 213599367
24 20 381.52 310.12 Fixation 213615909
24 20 383.39 307.74 Fixation 213632626
25 21 385.79 305.15 Fixation 213649162
25 21 386.27 303.55 Fixation 213665756
26 22 385.03 302.63 Fixation 213682396
26 22 385.05 302.39 Fixation 213698989
27 23 384.65 299.60 Fixation 213715431
27 23 383.92 297.67 Fixation 213732195
28 23 383.28 296.48 Fixation 213748758
28 23 381.46 294.58 Fixation 213765406
29 24 379.03 293.41 Saccade 213781885
30 25 386.80 294.56 Saccade 213798508
30 25 449.81 298.72 Saccade 213815004
30 25 508.10 304.00 Saccade 213831782
31 26 524.91 304.06 Saccade 213848457
31 26 524.87 304.09 Fixation 213864777
32 27 524.15 299.91 Fixation 213881504
32 27 524.31 299.43 Fixation 213898136
33 28 524.79 297.72 Fixation 213914774
33 28 524.07 296.22 Fixation 213931176
34 28 522.55 294.52 Fixation 213947864
34 28 521.65 295.34 Fixation 213964536
35 29 522.40 295.95 Fixation 213981145
36 30 521.31 295.48 Fixation 213997671
36 30 521.76 295.31 Fixation 214014301
36 30 522.69 296.90 Blink 214030892
37 31 536.88 300.46 Blink 214047511
37 31 588.99 298.93 Blink 214064033
38 32 660.18 302.73 Blink 214080634
38 32 NaN NaN Blink 214097247
39 33 NaN NaN Blink 214113881
39 33 NaN NaN Blink 214130322
40 33 NaN NaN Blink 214146986
40 33 NaN NaN Blink 214163587
40 33 NaN NaN Blink 214180285
41 34 NaN NaN Blink 214196994
42 35 NaN NaN Blink 214213384
42 35 NaN NaN Blink 214230066
43 36 NaN NaN Blink 214246653
44 37 NaN NaN Blink 214263244
