frame_etg frame_gar X Y event_type code
0 0 791.81 373.83 Fixation 1424708966
0 0 780.82 369.82 Fixation 1424725542
1 1 770.38 370.29 Fixation 1424742286
1 1 759.59 368.59 Fixation 1424758910
2 2 751.57 367.41 Fixation 1424775465
2 2 743.72 365.51 Fixation 1424792094
3 3 739.25 367.39 Fixation 1424808501
3 3 735.66 364.69 Fixation 1424825053
4 3 735.19 363.44 Fixation 1424841741
4 3 732.87 362.37 Fixation 1424858403
5 4 733.52 361.83 Fixation 1424874938
5 4 734.23 358.08 Fixation 1424891512
6 5 735.86 353.38 Fixation 1424908049
6 5 738.87 348.45 Fixation 1424924614
7 6 742.17 346.93 Fixation 1424941266
7 6 749.17 343.61 Fixation 1424958029
8 7 752.73 342.78 Saccade 1424974453
8 7 695.94 338.93 Saccade 1424991201
9 8 578.86 349.33 Saccade 1425007602
9 8 469.48 363.99 Saccade 1425024263
10 8 380.26 373.15 Saccade 1425041018
11 9 345.50 380.07 Saccade 1425057609
11 9 353.43 381.27 Fixation 1425074267
11 9 364.83 379.60 Fixation 1425090747
12 10 372.86 377.68 Fixation 1425107163
12 10 380.64 375.03 Fixation 1425123815
13 11 387.72 375.23 Fixation 1425140609
13 11 391.68 371.74 Fixation 1425156958
14 12 392.84 371.18 Fixation 1425173635
14 12 396.12 369.43 Fixation 1425190354
15 13 397.58 368.11 Fixation 1425206906
15 13 400.63 366.51 Fixation 1425223361
16 13 403.55 369.06 Fixation 1425240120
16 13 406.35 368.61 Fixation 1425256743
17 14 407.57 369.88 Fixation 1425273316
17 14 410.92 371.36 Fixation 1425289901
18 15 413.09 374.57 Fixation 1425306315
18 15 414.75 377.63 Fixation 1425323047
19 16 414.20 381.59 Fixation 1425339781
19 16 414.34 381.17 Fixation 1425356197
20 17 414.14 383.20 Fixation 1425372766
20 17 411.84 383.42 Fixation 1425389497
21 18 412.61 382.90 Fixation 1425405991
21 18 412.05 383.22 Fixation 1425422644
22 18 411.32 383.47 Fixation 1425439126
22 18 410.37 383.57 Fixation 1425455870
23 19 410.04 382.59 Fixation 1425472466
23 19 412.17 383.87 Fixation 1425489082
24 20 412.36 387.19 Fixation 1425506273
24 20 412.41 389.55 Fixation 1425522111
25 21 412.68 389.94 Fixation 1425538790
25 21 412.87 390.80 Fixation 1425555390
26 22 412.56 392.76 Fixation 1425571980
26 22 412.41 394.24 Fixation 1425588672
27 23 412.83 395.07 Fixation 1425605110
27 23 412.51 395.97 Fixation 1425621841
28 23 410.96 396.91 Fixation 1425638495
28 23 409.47 398.57 Fixation 1425654961
29 24 408.44 399.22 Fixation 1425671648
29 24 408.37 399.93 Fixation 1425688199
30 25 406.63 400.71 Saccade 1425704682
30 25 413.98 393.88 Saccade 1425721214
31 26 440.44 378.94 Saccade 1425737982
31 26 446.11 372.71 Saccade 1425754587
32 27 444.69 372.22 Fixation 1425771159
32 27 444.97 374.32 Fixation 1425787728
33 28 443.48 369.90 Fixation 1425804178
33 28 443.87 371.14 Fixation 1425820860
34 28 442.17 369.69 Fixation 1425837555
34 28 442.02 370.91 Fixation 1425854150
35 29 441.96 370.97 Fixation 1425870845
35 29 439.94 369.87 Fixation 1425887344
36 30 437.70 371.62 Fixation 1425903995
36 30 437.35 370.62 Saccade 1425920512
37 31 414.84 353.53 Saccade 1425937104
37 31 359.86 294.44 Saccade 1425953736
38 32 318.99 258.67 Saccade 1425970219
38 32 312.57 241.64 Saccade 1425987071
39 33 313.43 242.61 Fixation 1426003309
39 33 312.57 240.23 Fixation 1426019931
40 33 315.88 237.09 Fixation 1426036764
40 33 317.38 242.87 Fixation 1426053348
41 34 319.25 237.25 Fixation 1426069854
41 34 318.36 237.42 Fixation 1426086517
42 35 319.08 234.35 Fixation 1426103032
42 35 316.03 233.51 Fixation 1426119622
43 36 313.22 230.35 Saccade 1426136185
43 36 327.60 231.32 Saccade 1426152859
43 36 389.73 287.66 Saccade 1426169447
44 37 435.38 338.58 Saccade 1426186129
45 38 438.27 354.97 Saccade 1426202542
45 38 434.68 350.82 Fixation 1426219171
46 38 430.76 346.16 Fixation 1426235859
46 38 425.33 340.84 Fixation 1426252516
47 39 420.99 336.92 Fixation 1426269134
47 39 417.10 333.05 Fixation 1426285470
48 40 411.70 327.08 Fixation 1426302139
48 40 405.21 324.98 Fixation 1426318807
49 41 404.28 324.03 Saccade 1426335401
49 41 471.82 334.53 Saccade 1426352033
49 41 566.11 346.86 Saccade 1426368509
50 42 655.09 354.27 Saccade 1426385030
51 43 736.52 374.13 Saccade 1426401726
51 43 798.17 384.98 Saccade 1426418447
51 43 840.07 394.40 Fixation 1426434916
51 43 818.29 391.87 Fixation 1426451675
52 43 798.06 392.75 Fixation 1426468247
52 43 774.00 384.64 Fixation 1426485086
52 43 757.65 374.52 Saccade 1426501231
53 44 750.31 379.71 Saccade 1426517776
54 45 739.60 376.02 Saccade 1426534504
54 45 739.65 380.71 Saccade 1426551129
55 46 738.95 378.66 Saccade 1426567718
55 46 739.08 378.70 Fixation 1426584353
56 47 736.53 368.47 Fixation 1426600779
56 47 737.96 361.47 Fixation 1426617401
57 48 748.36 368.26 Fixation 1426634239
57 48 757.54 369.09 Fixation 1426650797
58 48 766.26 372.26 Fixation 1426667344
58 48 777.00 362.33 Saccade 1426683967
59 49 738.32 363.28 Saccade 1426700410
59 49 621.14 363.02 Saccade 1426716902
60 50 508.95 354.23 Saccade 1426733673
60 50 423.44 348.07 Saccade 1426750181
60 50 359.41 341.27 Saccade 1426766926
61 51 310.39 349.48 Saccade 1426783471
62 52 318.86 341.94 Saccade 1426799995
62 52 339.71 341.42 Saccade 1426816570
63 53 375.01 320.80 Saccade 1426833279
63 53 393.00 316.69 Saccade 1426849754
64 53 405.67 314.36 Fixation 1426866376
64 53 417.81 316.12 Fixation 1426883127
65 54 427.34 311.40 Fixation 1426899542
65 54 430.74 312.07 Fixation 1426916146
66 55 436.74 308.32 Fixation 1426932874
66 55 437.53 305.52 Fixation 1426949410
67 56 436.38 307.48 Fixation 1426966045
67 56 438.39 302.93 Fixation 1426982693
67 56 435.45 304.55 Fixation 1426999073
68 57 436.44 302.17 Fixation 1427015634
69 57 437.83 307.40 Fixation 1427032371
69 57 436.07 302.09 Fixation 1427049104
70 58 436.11 304.99 Fixation 1427065675
70 58 436.32 303.56 Fixation 1427082216
71 59 433.31 297.79 Saccade 1427098748
71 59 427.96 276.24 Saccade 1427115373
72 60 423.67 192.05 Saccade 1427131986
72 60 410.71 124.78 Saccade 1427148552
72 60 410.72 103.95 Saccade 1427165202
73 61 406.18 103.86 Saccade 1427181872
74 62 411.64 114.63 Saccade 1427198327
74 62 429.05 90.51 Saccade 1427214924
75 63 426.18 89.70 Fixation 1427231601
75 63 423.69 82.35 Fixation 1427248218
76 63 420.26 75.49 Fixation 1427264858
76 63 424.74 79.65 Fixation 1427281407
77 64 423.79 67.88 Fixation 1427297865
77 64 417.79 62.76 Fixation 1427314743
78 65 417.33 68.86 Fixation 1427331155
78 65 417.80 68.77 Fixation 1427347888
79 66 417.42 63.14 Fixation 1427364352
79 66 413.46 66.50 Fixation 1427380870
80 67 413.12 68.60 Saccade 1427397443
80 67 428.34 77.28 Saccade 1427414242
81 68 486.39 84.67 Saccade 1427430794
81 68 510.29 90.98 Saccade 1427447368
82 68 514.04 90.07 Saccade 1427463898
82 68 512.16 83.76 Saccade 1427480574
82 68 511.43 85.59 Saccade 1427497137
83 69 507.11 76.85 Saccade 1427513525
84 70 507.83 73.86 Fixation 1427530379
84 70 509.17 73.65 Fixation 1427546932
84 70 509.18 71.57 Fixation 1427563327
85 71 511.56 76.92 Fixation 1427580140
86 72 510.66 71.22 Fixation 1427596607
86 72 514.46 72.78 Fixation 1427613214
87 73 510.23 65.14 Fixation 1427629885
87 73 511.01 70.92 Fixation 1427646439
88 73 515.11 66.25 Fixation 1427663143
88 73 515.85 64.98 Fixation 1427679717
89 74 521.17 71.74 Fixation 1427696257
89 74 528.25 72.54 Fixation 1427712760
90 75 536.41 75.92 Fixation 1427729499
90 75 548.15 78.55 Saccade 1427746070
90 75 540.88 82.25 Saccade 1427762777
91 76 477.32 113.96 Saccade 1427779067
92 77 412.57 105.06 Saccade 1427795832
92 77 340.68 95.56 Saccade 1427812350
93 78 318.60 78.62 Saccade 1427828927
93 78 344.57 110.04 Fixation 1427845443
94 78 362.45 104.69 Fixation 1427862159
94 78 368.00 106.29 Fixation 1427878804
95 79 385.46 102.16 Fixation 1427895370
95 79 395.29 106.21 Fixation 1427911917
96 80 401.41 173.83 Fixation 1427928517
96 80 402.23 173.64 Fixation 1427945073
96 80 406.90 163.29 Fixation 1427961692
97 81 404.53 109.72 Fixation 1427978366
97 81 411.16 118.28 Fixation 1427995032
98 82 408.04 116.03 Fixation 1428011473
99 83 402.15 113.51 Fixation 1428028043
99 83 396.94 116.03 Fixation 1428044876
100 83 395.02 117.03 Fixation 1428061277
100 83 395.59 119.16 Saccade 1428077997
101 84 419.48 132.00 Saccade 1428094528
101 84 492.40 156.28 Saccade 1428111112
102 85 550.44 165.78 Saccade 1428127729
102 85 550.89 164.90 Fixation 1428144221
102 85 540.57 164.70 Fixation 1428160991
103 86 532.74 164.29 Fixation 1428177465
104 87 530.14 167.47 Fixation 1428194047
104 87 509.16 160.52 Fixation 1428210694
105 88 492.64 148.56 Fixation 1428227237
105 88 483.15 150.37 Fixation 1428243875
106 88 473.61 170.04 Fixation 1428260615
106 88 467.62 135.77 Fixation 1428277118
107 89 460.61 129.01 Fixation 1428293702
107 89 443.75 127.84 Fixation 1428310234
