frame_etg frame_gar X Y event_type code
0 0 265.98 529.93 Blink 1534656523
0 0 506.18 376.03 Blink 1534673142
1 1 505.41 331.35 Blink 1534689753
1 1 503.88 311.85 Blink 1534706313
2 2 504.30 313.17 Fixation 1534722888
3 3 505.91 320.03 Fixation 1534739529
3 3 504.78 316.39 Fixation 1534756169
3 3 504.32 313.75 Fixation 1534772622
4 3 504.21 314.32 Fixation 1534789263
5 4 504.10 318.90 Fixation 1534805918
5 4 502.74 316.11 Fixation 1534822515
6 5 502.78 316.60 Fixation 1534839140
6 5 503.84 314.77 Fixation 1534855670
6 5 502.88 315.32 Fixation 1534872213
7 6 502.76 313.55 Fixation 1534888806
7 6 501.53 312.05 Fixation 1534905460
8 7 500.39 312.60 Fixation 1534922137
8 7 500.83 313.05 Fixation 1534938676
9 8 500.89 314.05 Fixation 1534955266
10 8 500.01 312.82 Fixation 1534971860
10 8 498.80 311.25 Fixation 1534988396
10 8 497.62 310.17 Fixation 1535005012
11 9 497.16 309.85 Fixation 1535021642
11 9 495.44 308.63 Fixation 1535038296
12 10 494.83 307.94 Fixation 1535054881
12 10 494.08 309.47 Fixation 1535071372
13 11 492.26 308.17 Fixation 1535088039
13 11 490.82 308.96 Fixation 1535104665
14 12 490.31 310.48 Fixation 1535121266
14 12 488.99 310.86 Saccade 1535137776
15 13 535.84 334.20 Saccade 1535154405
16 13 650.13 356.89 Saccade 1535170976
16 13 732.98 366.49 Saccade 1535187625
17 14 733.56 365.91 Fixation 1535204126
17 14 737.47 367.65 Fixation 1535220764
18 15 737.52 367.65 Fixation 1535237411
18 15 736.60 367.45 Fixation 1535254041
18 15 736.82 367.55 Fixation 1535270507
19 16 736.59 366.74 Fixation 1535287142
19 16 737.10 366.97 Fixation 1535303738
20 17 737.66 367.07 Fixation 1535320476
20 17 738.25 367.08 Fixation 1535336972
21 18 739.73 366.78 Fixation 1535353559
21 18 739.80 366.47 Fixation 1535370184
22 18 743.32 366.23 Fixation 1535386801
22 18 745.40 366.04 Fixation 1535403501
23 19 749.33 365.32 Fixation 1535419935
23 19 752.47 362.49 Saccade 1535436556
24 20 738.21 362.77 Saccade 1535453111
24 20 628.04 359.56 Saccade 1535470234
25 21 512.75 323.95 Saccade 1535486246
25 21 482.70 317.22 Saccade 1535502844
26 22 484.58 315.90 Fixation 1535519545
26 22 485.21 314.05 Fixation 1535536169
27 23 485.85 314.53 Fixation 1535552955
27 23 487.11 314.15 Fixation 1535569175
28 23 487.12 313.26 Fixation 1535585829
28 23 487.61 312.95 Fixation 1535602537
29 24 487.73 311.19 Fixation 1535618966
29 24 488.59 311.94 Fixation 1535635668
30 25 489.01 312.38 Fixation 1535652301
30 25 489.26 311.87 Fixation 1535668801
31 26 489.19 312.18 Saccade 1535685408
31 26 478.53 309.84 Saccade 1535702152
32 27 465.13 305.04 Saccade 1535718688
33 28 465.78 304.88 Fixation 1535735315
33 28 465.68 305.85 Fixation 1535751956
33 28 466.28 303.89 Fixation 1535768260
34 28 466.57 303.95 Fixation 1535784926
34 28 466.89 304.94 Fixation 1535801683
35 29 467.88 306.32 Fixation 1535818302
35 29 468.49 306.25 Fixation 1535834842
36 30 468.44 306.45 Fixation 1535851422
36 30 472.95 304.93 Fixation 1535867882
37 31 474.83 303.56 Fixation 1535884500
37 31 475.40 303.12 Fixation 1535901279
38 32 475.52 302.45 Fixation 1535917829
38 32 475.76 301.39 Fixation 1535934457
39 33 475.52 300.02 Fixation 1535951096
39 33 475.99 300.09 Fixation 1535967498
40 33 475.50 300.11 Fixation 1535984093
40 33 475.37 300.01 Fixation 1536000828
41 34 474.39 299.98 Fixation 1536017272
41 34 474.34 299.94 Fixation 1536034044
42 35 474.68 300.04 Fixation 1536050581
42 35 474.88 300.17 Fixation 1536067088
43 36 475.74 299.97 Fixation 1536083635
43 36 476.60 299.48 Fixation 1536100271
44 37 476.57 299.18 Fixation 1536116761
44 37 476.65 299.26 Fixation 1536133372
45 38 477.60 299.57 Fixation 1536149997
45 38 476.96 298.97 Fixation 1536166626
46 38 476.59 299.33 Fixation 1536183239
47 39 476.78 299.43 Fixation 1536199801
47 39 476.28 297.18 Fixation 1536216365
47 39 476.06 297.43 Fixation 1536232996
48 40 475.64 295.80 Saccade 1536249571
48 40 480.95 308.58 Saccade 1536266149
49 41 503.45 332.74 Saccade 1536282730
49 41 503.73 332.00 Fixation 1536299371
50 42 505.19 331.63 Fixation 1536316046
50 42 505.08 331.12 Fixation 1536332586
51 43 505.23 332.48 Fixation 1536349262
51 43 505.71 332.44 Fixation 1536365787
52 43 505.79 334.08 Fixation 1536382387
53 44 506.35 334.82 Fixation 1536398903
53 44 507.44 335.98 Fixation 1536415575
53 44 508.11 339.63 Fixation 1536432180
54 45 508.98 341.07 Fixation 1536448819
54 45 510.71 343.91 Fixation 1536465335
55 46 512.38 346.15 Fixation 1536482121
55 46 513.39 348.23 Fixation 1536498709
56 47 514.79 350.40 Fixation 1536515326
56 47 516.34 350.44 Fixation 1536531955
57 48 516.93 352.62 Fixation 1536548419
57 48 517.86 353.88 Fixation 1536564906
58 48 518.43 357.64 Saccade 1536581632
58 48 497.24 334.56 Saccade 1536598325
59 49 488.25 321.70 Saccade 1536614781
59 49 488.20 322.20 Fixation 1536631457
60 50 488.24 321.70 Fixation 1536648025
60 50 489.09 321.97 Fixation 1536664536
61 51 490.09 322.10 Fixation 1536681129
61 51 490.78 322.17 Fixation 1536697815
62 52 491.74 324.53 Fixation 1536714423
62 52 493.63 325.60 Fixation 1536731014
63 53 494.27 325.85 Fixation 1536747609
63 53 494.57 325.48 Fixation 1536764116
64 53 495.51 324.90 Fixation 1536780725
64 53 498.53 322.91 Fixation 1536797449
65 54 499.78 319.82 Fixation 1536814050
65 54 500.04 320.39 Fixation 1536830542
66 55 500.88 319.32 Fixation 1536847087
66 55 500.98 319.43 Fixation 1536863660
67 56 501.84 320.27 Fixation 1536880360
67 56 502.25 319.93 Fixation 1536896943
68 57 502.20 319.75 Fixation 1536913614
68 57 502.74 318.64 Fixation 1536930158
69 57 502.69 318.57 Fixation 1536946796
69 57 503.14 317.37 Fixation 1536963330
70 58 504.39 316.85 Fixation 1536979872
70 58 503.60 316.17 Fixation 1536996450
71 59 504.87 318.04 Fixation 1537013149
71 59 505.26 317.69 Fixation 1537029673
72 60 506.31 318.98 Fixation 1537046305
72 60 505.83 317.46 Fixation 1537062964
73 61 505.86 317.12 Fixation 1537079370
73 61 506.03 317.32 Fixation 1537096206
74 62 506.12 316.47 Fixation 1537112671
74 62 505.98 316.36 Fixation 1537129293
74 62 506.61 313.49 Fixation 1537145927
75 63 506.58 313.36 Fixation 1537162333
76 63 506.19 312.61 Fixation 1537178988
76 63 505.10 311.62 Fixation 1537195715
77 64 505.10 310.80 Fixation 1537212290
77 64 504.07 310.49 Fixation 1537228897
78 65 504.15 309.23 Fixation 1537245751
78 65 503.96 307.02 Fixation 1537261959
