frame_etg frame_gar X Y event_type code
0 0 829.00 298.20 Fixation 1386108232
0 0 837.07 296.38 Fixation 1386124931
1 1 841.99 294.62 Fixation 1386141357
2 2 847.17 295.40 Fixation 1386158097
2 2 849.61 295.17 Fixation 1386174582
2 2 686.15 653.65 Fixation 1386191137
3 3 847.22 291.61 Fixation 1386207796
3 3 1886.38 654.47 Saccade 1386224471
4 3 855.05 290.21 Saccade 1386240996
4 3 -798.14 546.99 Saccade 1386257511
5 4 663.25 324.84 Saccade 1386274238
5 4 546.96 349.32 Saccade 1386290781
6 5 495.41 364.96 Saccade 1386307432
6 5 479.83 365.43 Fixation 1386324051
7 6 498.86 365.08 Fixation 1386340508
7 6 500.41 362.00 Fixation 1386357113
8 7 501.57 361.87 Fixation 1386373728
8 7 499.39 368.43 Fixation 1386390423
9 8 503.73 357.47 Fixation 1386406840
9 8 505.47 357.23 Fixation 1386423386
10 8 505.67 353.96 Fixation 1386439996
10 8 509.48 351.88 Fixation 1386456643
11 9 513.11 351.22 Fixation 1386473178
11 9 512.93 351.51 Fixation 1386489822
12 10 517.32 352.74 Fixation 1386506365
12 10 520.42 351.36 Fixation 1386522983
13 11 521.00 351.72 Fixation 1386539635
13 11 524.82 352.70 Fixation 1386556135
14 12 524.60 351.32 Fixation 1386572737
14 12 529.89 349.57 Fixation 1386589490
15 13 531.30 346.99 Fixation 1386605974
15 13 534.67 345.17 Fixation 1386622476
16 13 534.18 343.38 Fixation 1386639110
16 13 537.73 341.81 Fixation 1386656077
17 14 540.70 341.88 Fixation 1386672363
17 14 -47929.08 2483.20 Fixation 1386688982
18 15 523.08 365.49 Fixation 1386705483
18 15 523.76 365.41 Fixation 1386722113
19 16 547.72 343.10 Fixation 1386738744
19 16 550.22 344.53 Fixation 1386755250
20 17 552.63 345.07 Saccade 1386771929
20 17 544.07 342.84 Saccade 1386788502
21 18 508.69 334.38 Saccade 1386805132
21 18 491.54 330.68 Saccade 1386821745
22 18 488.20 329.99 Fixation 1386838304
22 18 495.09 324.38 Fixation 1386854879
23 19 497.13 322.94 Fixation 1386871515
23 19 497.62 328.22 Fixation 1386888006
24 20 502.44 317.71 Fixation 1386904625
24 20 502.80 312.56 Fixation 1386921404
25 21 503.94 310.88 Saccade 1386937888
25 21 504.20 304.55 Saccade 1386954585
26 22 389.80 620.62 Saccade 1386971968
26 22 505.10 292.64 Saccade 1386987994
27 23 505.88 286.37 Saccade 1387004426
27 23 504.66 292.27 Saccade 1387021095
28 23 475.90 378.05 Saccade 1387037411
28 23 -198.21 345.18 Saccade 1387054097
29 24 253.98 647.16 Saccade 1387070870
29 24 199.16 323.29 Saccade 1387087448
30 25 425.15 604.20 Saccade 1387104040
30 25 165.51 508.33 Saccade 1387120467
31 26 167.43 505.53 Saccade 1387137151
31 26 3549.85 51.02 Saccade 1387153816
32 27 445.04 583.35 Saccade 1387170409
32 27 447.75 575.08 Fixation 1387186831
33 28 175.13 492.67 Fixation 1387203464
33 28 450.96 560.77 Fixation 1387220164
34 28 452.69 554.20 Fixation 1387236735
34 28 454.68 547.69 Fixation 1387253325
35 29 453.85 542.76 Fixation 1387269992
35 29 448.34 536.77 Fixation 1387286582
36 30 455.48 540.60 Fixation 1387303161
36 30 452.13 537.54 Saccade 1387319763
37 31 457.48 537.74 Saccade 1387336264
37 31 493.77 527.11 Saccade 1387352748
38 32 478.61 508.69 Saccade 1387369655
38 32 -321.40 -104.82 Saccade 1387386198
39 33 503.40 512.81 Saccade 1387402635
39 33 133.74 535.12 Saccade 1387419288
40 33 -280.04 -78.63 Saccade 1387435795
40 33 -325.09 -283.67 Saccade 1387452365
41 34 524.88 493.91 Saccade 1387469114
41 34 527.85 493.11 Saccade 1387485935
42 35 528.41 488.88 Fixation 1387502317
42 35 -116.71 113.91 Fixation 1387518973
43 36 530.40 485.14 Fixation 1387535350
43 36 516.17 476.99 Fixation 1387552062
44 37 494.33 463.12 Fixation 1387568978
44 37 495.53 462.25 Fixation 1387585446
45 38 396.55 549.95 Fixation 1387601784
45 38 516.55 469.58 Saccade 1387618449
46 38 412.07 550.18 Saccade 1387635000
46 38 528.68 462.55 Fixation 1387651714
47 39 414.28 551.47 Fixation 1387668370
47 39 536.55 464.71 Fixation 1387684864
48 40 508.63 459.00 Fixation 1387701333
48 40 509.16 459.21 Fixation 1387717971
49 41 417.18 552.01 Fixation 1387734526
49 41 539.30 470.35 Fixation 1387751088
50 42 371.35 288.51 Fixation 1387768087
50 42 539.23 476.72 Fixation 1387784276
51 43 538.15 481.80 Fixation 1387801139
51 43 538.83 482.36 Blink 1387817712
51 43 538.74 451.01 Blink 1387834099
52 43 281.27 662.17 Blink 1387850728
53 44 -345.27 155.36 Blink 1387867594
53 44 344.65 492.14 Blink 1387884304
54 45 NaN NaN Blink 1387900568
54 45 432.59 372.62 Blink 1387917217
55 46 306.88 632.06 Blink 1387933798
55 46 526.35 264.86 Blink 1387950307
56 47 364.04 284.27 Blink 1387966833
56 47 541.93 266.89 Blink 1387983626
57 48 353.99 491.78 Blink 1388000195
57 48 542.87 266.91 Blink 1388016889
58 48 540.27 265.60 Fixation 1388033349
58 48 544.27 265.10 Fixation 1388049775
59 49 544.56 264.27 Fixation 1388066459
59 49 544.10 261.37 Fixation 1388083373
60 50 544.79 260.16 Fixation 1388099738
60 50 232.04 332.11 Fixation 1388116245
61 51 545.19 252.83 Fixation 1388132749
61 51 545.65 252.98 Fixation 1388149383
62 52 546.59 250.35 Saccade 1388166997
62 52 545.99 246.83 Saccade 1388182697
62 52 544.77 239.95 Saccade 1388199350
63 53 543.16 240.02 Fixation 1388215908
64 53 540.61 237.25 Fixation 1388232538
64 53 539.30 236.86 Fixation 1388249036
65 54 541.57 234.95 Fixation 1388265842
65 54 542.31 233.71 Fixation 1388282361
66 55 540.00 231.95 Fixation 1388298760
66 55 538.83 233.25 Fixation 1388315301
66 55 539.13 231.55 Fixation 1388332105
67 56 538.10 228.09 Fixation 1388348494
68 57 537.52 227.92 Fixation 1388365411
68 57 537.54 227.69 Fixation 1388382154
69 57 536.36 227.78 Fixation 1388398386
69 57 536.08 225.32 Fixation 1388414883
70 58 536.01 225.15 Fixation 1388431657
70 58 534.65 223.78 Fixation 1388448224
71 59 532.72 222.81 Saccade 1388464733
71 59 519.26 226.15 Saccade 1388481456
72 60 518.39 225.92 Saccade 1388497963
72 60 527.22 224.46 Saccade 1388514553
73 61 527.75 226.99 Fixation 1388531185
73 61 526.90 228.69 Fixation 1388547605
74 62 524.51 229.15 Fixation 1388564382
74 62 521.20 229.13 Fixation 1388580980
75 63 519.02 229.28 Fixation 1388597544
75 63 516.57 229.28 Fixation 1388614216
76 63 514.10 227.77 Fixation 1388630810
76 63 508.55 228.80 Saccade 1388647258
77 64 491.36 269.18 Saccade 1388663867
77 64 440.33 367.39 Saccade 1388681357
78 65 398.63 461.72 Saccade 1388697167
78 65 919.44 455.36 Saccade 1388713755
79 66 374.85 573.19 Saccade 1388730326
79 66 376.29 572.21 Fixation 1388746780
80 67 381.36 568.79 Fixation 1388763345
80 67 385.17 567.28 Fixation 1388780049
81 68 390.23 562.77 Fixation 1388796687
81 68 393.14 562.77 Fixation 1388813349
81 68 395.18 561.09 Fixation 1388829845
82 68 399.10 557.94 Fixation 1388846432
83 69 399.31 557.30 Fixation 1388863094
83 69 400.54 557.51 Fixation 1388879487
84 70 400.83 555.73 Fixation 1388896219
84 70 401.71 556.46 Saccade 1388912932
85 71 385.79 555.62 Saccade 1388929533
85 71 348.09 564.27 Saccade 1388946093
