frame_etg frame_gar X Y event_type code
0 0 475.12 345.57 Fixation 1974799314
0 0 474.37 347.24 Fixation 1974815735
1 1 469.11 346.77 Fixation 1974832541
2 2 468.31 346.46 Fixation 1974848823
2 2 467.87 344.26 Fixation 1974865481
3 3 470.02 344.90 Fixation 1974882195
3 3 469.08 344.84 Fixation 1974898991
3 3 468.54 345.61 Fixation 1974915252
4 3 467.41 343.32 Fixation 1974931847
4 3 464.85 341.72 Fixation 1974948471
5 4 466.38 343.86 Fixation 1974965149
5 4 466.48 345.07 Fixation 1974981713
6 5 465.72 343.58 Saccade 1974998344
6 5 470.48 347.24 Saccade 1975014911
7 6 493.51 361.70 Saccade 1975031475
8 7 505.35 372.70 Saccade 1975047959
8 7 506.06 373.37 Fixation 1975064605
8 7 506.06 374.47 Fixation 1975081371
9 8 506.17 376.41 Fixation 1975097958
10 8 508.53 377.39 Fixation 1975114712
10 8 507.29 378.11 Fixation 1975130964
10 8 509.52 377.87 Fixation 1975147645
11 9 509.27 376.99 Fixation 1975164270
11 9 509.65 376.32 Fixation 1975180896
12 10 509.29 378.12 Fixation 1975197641
12 10 512.18 376.71 Fixation 1975214116
13 11 510.31 376.44 Fixation 1975230640
14 12 512.85 372.78 Fixation 1975247256
14 12 513.30 372.70 Fixation 1975263732
14 12 513.79 374.12 Fixation 1975280427
15 13 516.27 378.03 Fixation 1975297366
16 13 515.32 378.58 Fixation 1975313784
16 13 515.86 380.52 Fixation 1975330244
16 13 516.38 381.93 Fixation 1975346727
17 14 515.57 381.47 Fixation 1975363382
17 14 514.04 382.23 Blink 1975380209
18 15 512.89 383.01 Blink 1975396913
18 15 500.34 365.85 Blink 1975413235
19 16 474.30 342.75 Blink 1975429709
19 16 NaN NaN Blink 1975446358
20 17 NaN NaN Blink 1975463090
20 17 NaN NaN Blink 1975479557
21 18 NaN NaN Blink 1975496383
21 18 490.67 450.74 Blink 1975512809
22 18 446.44 360.00 Blink 1975529533
23 19 453.40 337.94 Blink 1975546025
23 19 452.05 330.65 Blink 1975562603
23 19 454.79 329.32 Fixation 1975579473
24 20 456.00 326.20 Fixation 1975595842
24 20 456.15 326.20 Fixation 1975612385
25 21 456.38 324.31 Fixation 1975628869
25 21 454.70 326.95 Fixation 1975645559
26 22 450.79 328.07 Fixation 1975662086
26 22 452.19 331.03 Fixation 1975679006
27 23 448.65 333.01 Fixation 1975695265
27 23 451.54 338.62 Fixation 1975711943
28 23 452.77 342.60 Fixation 1975728556
28 23 454.46 344.81 Fixation 1975745077
29 24 454.99 347.60 Fixation 1975761771
29 24 455.32 346.37 Fixation 1975778440
30 25 457.17 345.30 Fixation 1975794952
30 25 459.93 345.36 Fixation 1975811639
31 26 461.03 345.98 Fixation 1975828028
31 26 463.72 344.99 Saccade 1975844596
32 27 471.38 351.36 Saccade 1975861235
33 28 468.61 351.52 Fixation 1975878036
33 28 467.83 354.92 Fixation 1975894980
33 28 464.60 359.86 Fixation 1975911049
34 28 463.18 360.97 Fixation 1975927600
34 28 461.42 360.40 Fixation 1975944203
35 29 464.15 359.81 Fixation 1975961003
35 29 463.50 356.02 Fixation 1975977621
36 30 464.35 353.75 Fixation 1975994154
36 30 463.48 354.59 Fixation 1976010764
37 31 466.14 351.80 Fixation 1976027301
37 31 465.70 352.91 Fixation 1976043722
38 32 463.84 350.91 Fixation 1976060394
39 33 464.50 344.84 Fixation 1976077092
39 33 462.65 341.89 Fixation 1976093656
39 33 463.07 339.65 Fixation 1976110313
40 33 465.26 336.16 Fixation 1976126737
40 33 466.49 335.37 Fixation 1976143333
41 34 470.41 336.37 Fixation 1976160078
41 34 471.84 336.34 Fixation 1976176747
42 35 471.83 335.96 Fixation 1976193404
42 35 474.07 336.70 Fixation 1976209867
43 36 475.99 338.07 Fixation 1976226412
43 36 478.89 338.44 Fixation 1976243054
44 37 479.14 338.30 Fixation 1976259561
44 37 476.75 337.37 Fixation 1976276263
45 38 483.70 339.46 Fixation 1976293290
45 38 489.81 342.85 Fixation 1976309460
46 38 487.03 342.90 Fixation 1976326077
46 38 485.59 339.49 Fixation 1976342544
47 39 481.89 336.71 Fixation 1976359179
47 39 481.20 336.82 Fixation 1976375903
48 40 480.73 336.36 Fixation 1976392525
48 40 482.40 336.05 Fixation 1976408945
49 41 481.95 336.64 Fixation 1976425515
49 41 483.38 339.94 Fixation 1976442083
50 42 481.11 336.94 Fixation 1976458813
50 42 483.48 337.98 Fixation 1976475463
51 43 482.84 339.72 Fixation 1976491953
51 43 482.72 339.94 Saccade 1976508559
